"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.623979166884705	0.0488600249598784	Inf	0.524560830147439	0.713945118985138
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.586893097487439	0.0505407104444238	Inf	0.485645162630463	0.681290268838322
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.236919884973807	0.0375556717961753	Inf	0.171250765422244	0.318105191196914
"Dissection Primary auditory cortexA1"	"seurat"	0.61549739576953	0.049297414165782	Inf	0.515547698854398	0.706563010129759
"Dissection Primary somatosensory cortex S1"	"seurat"	0.616023161006582	0.0492862740208964	Inf	0.516073268044263	0.707047924743622
"Dissection Primary visual cortexV1"	"seurat"	0.632473938903098	0.0483993175176229	Inf	0.533637669364472	0.721303245590817
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.674855452920119	0.045510450672686	Inf	0.58023008211469	0.757080484074595
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.701275800266222	0.0434263226262537	Inf	0.609945973595522	0.778970309309826
"whole cortex"	"seurat"	0.639267101930591	0.0479496947997178	Inf	0.541069440513369	0.727052741932794
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.661209736413715	0.046586678082562	Inf	0.564902917872266	0.745792211585744
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.651784426141327	0.0472264677390919	Inf	0.55454705344434	0.73783075491923
"Dissection Angular gyrus AnG"	"scvi"	0.616831042877964	0.0491655848598628	Inf	0.517095284920899	0.707615350840993
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.568364027133017	0.0510797608487054	Inf	0.466821963651099	0.664467356392469
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.289604756608672	0.0427985375630785	Inf	0.213319170928692	0.379993524945903
"Dissection Primary auditory cortexA1"	"scvi"	0.634892614445294	0.0482222219837922	Inf	0.536319098742125	0.723321176149724
"Dissection Primary somatosensory cortex S1"	"scvi"	0.620401403847005	0.0489799075254638	Inf	0.520892811940449	0.710720256872202
"Dissection Primary visual cortexV1"	"scvi"	0.634001630293502	0.0482513385406094	Inf	0.535407147869395	0.722516592672816
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.265874336581146	0.0405323491062753	Inf	0.194244209523769	0.352367589002101
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.715448623153925	0.0422128417300614	Inf	0.626117416408321	0.790575160011704
"whole cortex"	"scvi"	0.664653586432823	0.0462973566647669	Inf	0.568807793678993	0.748610481378635
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.697177735714561	0.0439093670116645	Inf	0.604979520266617	0.775830510914775
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.69897005634948	0.0437658724411534	Inf	0.607000651875984	0.777312742393773
