"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.753510448127393	0.0244447469543919	Inf	1	-8.72387007696884	9.67004254448511e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	1.54653343320406	0.0501211753021268	Inf	1	13.4536592859844	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.699465968061331	0.022543345488908	Inf	1	-11.0904485426959	5.32907051820075e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.1162430585237	0.0362879095349083	Inf	1	3.38271690556967	0.0347862893455519
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.93747091600568	0.0299907544409585	Inf	1	-2.0183576972309	0.680944656893289
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.85921763488171	0.0972092187422046	Inf	1	30.8998004674944	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.751051387200042	0.0271549587450962	Inf	1	-7.91796068653709	3.29514193708746e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	0.970999486720019	0.0354352198142031	Inf	1	-0.806425739849685	0.999696845356371
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.516958572194449	0.0185262024366977	Inf	1	-18.4109727822974	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.0976091258258	0.105092998011171	Inf	1	33.3252606725007	0
