"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.612269792543493	0.061182791700204	Inf	0.487935150950729	0.723521119342164
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.771723946969905	0.0454063018111025	Inf	0.671040798362513	0.848546507418324
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.776780632226981	0.0446957457688266	Inf	0.677384737367243	0.852233476046134
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.663812819667419	0.0575394417316882	Inf	0.543635787449005	0.765966816490983
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.672514566709957	0.0567675647996218	Inf	0.553393216453323	0.772901910881194
"whole cortex"	"seurat"	0.686873144953851	0.0554368164993903	Inf	0.569633820036587	0.784269903194659
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.546654673515906	0.063877165532065	Inf	0.421157609092247	0.666489357513131
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.640075909586169	0.0593773982511225	Inf	0.517626709440356	0.746655029213269
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.786624531537995	0.0432773387621591	Inf	0.689833830021085	0.859368253441852
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.59158075433195	0.0623036371835659	Inf	0.466325300766077	0.705974162362538
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.723549877525244	0.0515609126747039	Inf	0.612282240662085	0.812656157471303
"whole cortex"	"scvi"	0.771415426774753	0.0454624111356727	Inf	0.670622557816331	0.848339883408441
