"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.999999528409786	0.208329388424711	Inf	1	-2.26367535951718e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.999999938303963	0.208329493417695	Inf	1	-2.96146428319539e-07	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.570993917215992	0.119808137831422	Inf	1	-2.67070088512086	0.240900142998523
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0924524797834711	0.0202427763576897	Inf	1	-10.874740881127	1.10800257857591e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.608873831170721	0.127558709769006	Inf	1	-2.368236746661	0.42788324547123
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.254156017225	0.281121274305562	Inf	1	1.01031039667705	0.997514062934683
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.2541558361545	0.281121225694265	Inf	1	1.01030978141318	0.997514076494599
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.2541570361416	0.281121547850126	Inf	1	1.01031385887642	0.997513986629466
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.25415615168122	0.281121310402506	Inf	1	1.010310853549	0.997514052865557
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.25415677268018	0.28112147711968	Inf	1	1.01031296365535	0.997514006359899
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.25415535386675	0.281121096216394	Inf	1	1.01030814263512	0.997514112611631
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	1.00000040989437	0.208329569113828	Inf	1	1.96752893119755e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.570994186491263	0.119808181582882	Inf	1	-2.6706989217591	0.240901163521461
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0924525233831764	0.0202427839844514	Inf	1	-10.874739758493	1.10800257857591e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.608874118309797	0.12755875631517	Inf	1	-2.36823474829494	0.42788464469002
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.25415660867299	0.281121380576525	Inf	1	1.01031259509562	0.997514014482819
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.2541564276024	0.281121331965222	Inf	1	1.0103119798317	0.997514028042957
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.25415762759006	0.281121654121207	Inf	1	1.01031605729492	0.997513938176352
