"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	0.635541454464443	0.272603617026097	2.33137572200152	0.0197335565568355	0.0258054201127848	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceAdult mouse cortical cell taxonomy revealed by single cell transcriptomics"	-0.940597478834494	0.0228591342694679	-41.1475547475486	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.762484673524651	0.0232822366572373	32.7496316075643	3.07313547494643e-235	1.74144343580298e-234	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.302648864729932	0.0230241137849599	13.1448648819497	1.82130576281915e-39	5.1603663279876e-39	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referencewhole cortex"	0.497494138710246	0.0230183369098361	21.61294887024	1.35699368980991e-103	4.61377854535371e-103	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"methodscvi"	0.0015873208385932	0.025373833139169	0.0625573924872586	0.950118958795357	0.950118958795357	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"cutoff"	-0.772847889286177	0.031323939902507	-24.672754822401	2.09773926022788e-134	8.9153918559685e-134	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"subsample_ref100"	-0.0449333274449857	0.0127869367536668	-3.51400247851389	0.000441408694231033	0.000625328983493964	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"subsample_ref50"	-0.103183704265405	0.0127703723792162	-8.0799291674013	6.48044033815037e-16	1.37709357185695e-15	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"treatment_statetreatment"	-0.117913780146924	0.02567069284795	-4.59332285440594	4.36243348795431e-06	6.74194266320211e-06	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"sexmale"	0.0184007593571484	0.0379408524167582	0.484985396612252	0.627686704488141	0.66691712351865	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"sexNone"	-0.523855098419505	0.487282535176969	-1.07505412281861	0.28235049756933	0.342854175619901	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"methodscvi:cutoff"	-3.06950964263679	0.0455643150551242	-67.3665266102051	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceAdult mouse cortical cell taxonomy revealed by single cell transcriptomics:methodscvi"	0.193427002214233	0.0322367720511195	6.00019759756051	1.97077555366014e-09	3.72257604580248e-09	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types:methodscvi"	-0.0190093501815383	0.0328505897458571	-0.578660849884304	0.562818037449517	0.637860442442786	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x:methodscvi"	0.161570790054628	0.0325646790199279	4.96153485670027	6.99383162163494e-07	1.18895137567794e-06	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi"	0.352744581963634	0.032602725595191	10.8194813631062	2.78348009923398e-27	6.7598802409968e-27	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.808550775421271	NA	NA	NA	NA	"weighted_f1 ~ reference + method + cutoff + subsample_ref + treatment_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	13995.4489134182	-27952.8978268365	-27800.2420263526
