"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	3.59310264466143	0.340453560572053	10.5538700744503	4.87469161434341e-26	6.96384516334773e-26	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceDissection Anterior cingulate cortex ACC"	-0.192605685030027	0.0105776042140843	-18.2088194199559	4.39318074935979e-74	8.23721390504961e-74	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceDissection Dorsolateral prefrontal cortex DFC"	-1.29179488417679	0.0127921063900016	-100.983750822028	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceDissection Primary auditory cortexA1"	-0.176271352226356	0.010578763824574	-16.6627552282512	2.44496960169337e-62	4.07494933615561e-62	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1"	-0.00242887508632629	0.0106909911238592	-0.227188953595306	0.820276816889318	0.820276816889318	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1"	-0.365198421782771	0.0104541424416542	-34.9333696016662	2.31639551562634e-267	7.72131838542115e-267	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq"	-1.57188951624895	0.00979567209867545	-160.467755598056	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referencewhole cortex"	-0.219665336574181	0.0105071294598206	-20.906312938675	4.69114248912389e-97	1.17278562228097e-96	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceWhole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	-0.403632344991932	0.013047811343819	-30.9348697920239	4.05953071051476e-210	1.21785921315443e-209	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
"fixed"	"cond"	NA	"referenceWhole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	-0.205815692638684	0.0105664048009148	-19.4783085180369	1.67729951841566e-84	3.59421325374784e-84	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"class"	638386.726016722	-1276709.45203344	-1276369.0240524
