"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.957216540273239	0.020862593102401	Inf	0.891815286286113	0.983798817213887
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.948596261924601	0.0248401499334458	Inf	0.87178370130187	0.980424792218702
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.860095475457157	0.0612971385455739	Inf	0.693741734747062	0.943454118085326
"Dissection Primary auditory cortexA1"	"seurat"	0.949386935501821	0.0244784951886133	Inf	0.873598255891779	0.980735864944339
"Dissection Primary somatosensory cortex S1"	"seurat"	0.957116959928894	0.0209090053967326	Inf	0.891580588981407	0.983760080783369
"Dissection Primary visual cortexV1"	"seurat"	0.939498589632619	0.028955910795987	Inf	0.851224278135322	0.976822513919255
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.822880821073875	0.0742440931119062	Inf	0.631249725027439	0.926518150208484
"whole cortex"	"seurat"	0.947260664466778	0.0254495939572083	Inf	0.868728875468162	0.979898591662405
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.937276709669528	0.0299478301461916	Inf	0.846293023075633	0.975935853288625
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.947948293127217	0.0251361601015543	Inf	0.870299548539827	0.980169703936111
"Dissection Angular gyrus AnG"	"scvi"	0.962333662980984	0.0184649566556944	Inf	0.90397257150286	0.985783363518891
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.953543914340107	0.0225657166775096	Inf	0.883217322924879	0.982365382984983
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.894010221041657	0.0482674818777423	Inf	0.756575159121184	0.958143699891421
"Dissection Primary auditory cortexA1"	"scvi"	0.959824400080985	0.0196437167861958	Inf	0.897987478683894	0.984811631079845
"Dissection Primary somatosensory cortex S1"	"scvi"	0.960904460742503	0.0191371703683067	Inf	0.90055753604761	0.985230311032438
"Dissection Primary visual cortexV1"	"scvi"	0.947253176308791	0.0254523494473011	Inf	0.868714720616022	0.979895131701279
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.895996538654009	0.0474692034542926	Inf	0.760442912589483	0.958984129327711
"whole cortex"	"scvi"	0.964841510596474	0.0172805666192157	Inf	0.910002261672929	0.986751487485235
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.956199605047009	0.0213346591414346	Inf	0.889428600970581	0.983401904298692
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.965399582162668	0.0170160528500693	Inf	0.911351083029607	0.986966437524074
