"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.0495603096862516	0.0134620189227617	Inf	1	-11.0612807346964	5.32907051820075e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0553698077264336	0.0149612966971928	Inf	1	-10.7092833393816	9.03721542044877e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0496090559836276	0.0134710251677659	Inf	1	-11.0611375051356	5.32907051820075e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.0681495409529655	0.0183923716047002	Inf	1	-9.95266607234811	8.39328606616618e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.615022735186277	0.165448931377762	Inf	1	-1.80696312814776	0.731043408303393
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0454478005591741	0.0136471445410878	Inf	1	-10.2943018528247	1.0547118733939e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.033076305294349	0.0102691831126884	Inf	1	-10.9799461413619	8.21565038222616e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0585096548606505	0.0171484607097046	Inf	1	-9.68503082463589	1.22901688826005e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.045672472324409	0.013697250059085	Inf	1	-10.2909052434789	1.0591527654924e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.11722077761337	0.274010663314634	Inf	1	0.451943691330815	0.999987997444081
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00098357531833	0.244853655293289	Inf	1	0.0040189674474718	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.3750830328623	0.341006646741419	Inf	1	1.28438363875713	0.957331733227886
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	12.40958216524	3.59912432962518	Inf	1	8.68354195307187	8.37108160567368e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.917020108366708	0.251148169955749	Inf	1	-0.316298034503422	0.999999469462487
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.667395048653714	0.186129811422919	Inf	1	-1.44993767383438	0.911295275958059
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.18057484368145	0.319563155293533	Inf	1	0.613265837328966	0.999839143595209
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.921553408635759	0.252300949069984	Inf	1	-0.298397159657655	0.999999682842839
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.895958610308558	0.219691524181446	Inf	1	-0.448041697745218	0.99998886384069
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.23080689190168	0.305016695611617	Inf	1	0.837992236442253	0.997987739728024
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	11.1075468823177	3.18238459976876	Inf	1	8.4033856508262	1.03916875104915e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.820804738635153	0.223042040263999	Inf	1	-0.726698595980296	0.999351216258602
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.597370781162354	0.16549627046973	Inf	1	-1.85971412393901	0.696470144997537
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.05670684553809	0.283650179579524	Inf	1	0.205482402760612	0.999999988483614
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.824862397031674	0.22407443259405	Inf	1	-0.708773107865518	0.999470090378002
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.37373186410676	0.340645906502012	Inf	1	1.28051586245575	0.958140721867685
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	12.397388399998	3.59473889335856	Inf	1	8.68220214184721	8.31557045444242e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.916119036293961	0.250873991639899	Inf	1	-0.319922543857748	0.99999941338144
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.666739260373453	0.185935338346265	Inf	1	-1.45355321388632	0.910025286851659
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17941480039371	0.319235829237114	Inf	1	0.609659399484317	0.999846867493777
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.920647882102055	0.252038292370558	Inf	1	-0.302005662655034	0.999999647291233
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	9.02460569192601	2.57386919756049	Inf	1	7.7135717474533	6.08735284401973e-13
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.666883443727678	0.181938229087577	Inf	1	-1.48501585763552	0.898474457844617
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.485348908177931	0.135165278839687	Inf	1	-2.59572975952172	0.219411108489781
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.858548040712877	0.231242416382032	Inf	1	-0.566243128887346	0.999917620329606
"whole cortex seurat / whole cortex scvi"	0.670180190295494	0.182772007790588	Inf	1	-1.46746714942731	0.905027761646737
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0738961309217437	0.0202998901839975	Inf	1	-9.48312652186602	8.58202398035246e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.0537806220843705	0.0153129450870781	Inf	1	-10.2653188789715	1.10245146345278e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0951341332819659	0.0254855930273516	Inf	1	-8.78143004417157	7.72715225139109e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.0742614373606461	0.0204243645410338	Inf	1	-9.4539967993178	8.8928864272475e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.727786711070494	0.180928684353682	Inf	1	-1.27814021887505	0.958632057534864
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.28740344176765	0.310924556049528	Inf	1	1.04602006747635	0.989383939429748
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.00494351239159	0.246204558701221	Inf	1	0.0201284309663277	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.76892958085759	0.436596187599438	Inf	1	2.31095127092637	0.381636576391311
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.38082146473028	0.344762555955118	Inf	1	1.29237212849254	0.955625076255929
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.780597192603251	0.189295098184985	Inf	1	-1.02142538413843	0.991056928067612
