"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.210425364313512	0.0328037101849245	Inf	0.153249917701832	0.281832253193755
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.843195843876725	0.027014127950274	Inf	0.782747056074035	0.889205968267973
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.827977042026261	0.0284918061502657	Inf	0.764819707126104	0.87690338213527
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.843065818933334	0.0270228819695294	Inf	0.782603718315944	0.889095235108218
"whole cortex"	"seurat"	0.796358362496061	0.0323260470403565	Inf	0.725717768423837	0.852503323579746
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.302321516906963	0.0408327499934375	Inf	0.228694430247519	0.387736511720255
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.854311800363683	0.0258090686925744	Inf	0.796150008901613	0.898004995248211
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.889591453043937	0.0214441082286238	Inf	0.840057312301101	0.925151744245546
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.819978253132732	0.0294876813489	Inf	0.754854561612889	0.870763559557653
"whole cortex"	"scvi"	0.853696958065085	0.0258564117611826	Inf	0.795458127648952	0.897490481813148
