"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.928611656592769	0.0147440081095955	Inf	0.893750886809011	0.952640557090982
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.934842671964038	0.013546249761103	Inf	0.902709113387042	0.956870130825541
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.93372129293686	0.0137605178665597	Inf	0.901099816246775	0.956106945350604
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.947490516744902	0.011068076325669	Inf	0.921057441836534	0.965405194254516
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.920768071132767	0.016224746064649	Inf	0.88256424979629	0.947285872736605
"whole cortex"	"seurat"	0.933088660615192	0.0138829192437763	Inf	0.900187772305425	0.955678465882471
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.764427196858145	0.0400352962180333	Inf	0.677294129096886	0.833806587312218
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.922194213965258	0.0159782864460057	Inf	0.884533555997099	0.948289530516178
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.916030085955015	0.0171198806709291	Inf	0.875812639861428	0.944055270761156
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.928916333501059	0.014671551789643	Inf	0.894227679671617	0.952828751266366
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.731527677214477	0.0436437113683305	Inf	0.638032722836322	0.808135244026176
"whole cortex"	"scvi"	0.928952122141823	0.0146836697352365	Inf	0.894225758167969	0.952878372394138
