"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.902066413991137	0.00770538098904843	Inf	0.885891773460335	0.91616529556011
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.875658507893479	0.00853091868896714	Inf	0.857951515630279	0.891437542051365
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.795740993713854	0.0119676835910812	Inf	0.771283363547416	0.818199736222979
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.652706547689346	0.0155461224196809	Inf	0.621645896626192	0.682519558212642
"whole cortex"	"seurat"	0.45691825052236	0.0168221655728438	Inf	0.424182943353994	0.490029929631068
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.887774981383735	0.00835215549524527	Inf	0.870332982306928	0.903131922332989
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.618015308259675	0.0176397973637368	Inf	0.582897726913828	0.651941688012528
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.593362324254449	0.017959171807388	Inf	0.557740982347788	0.628028047524614
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.662757986247535	0.0169513736984327	Inf	0.628774271573899	0.69513905463145
"whole cortex"	"scvi"	0.501555329299066	0.018711481385458	Inf	0.464938787113474	0.538155196195302
