"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	18.2228697800903	0.699621718904934	Inf	1	75.605302979801	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	18.2230390412111	0.699628670132035	Inf	1	75.6054959717543	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	13.1186583323873	0.50577343007045	Inf	1	66.7648604607812	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	17.5890276091796	0.675664627546228	Inf	1	74.641444797398	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	18.2232684283293	0.699638090638963	Inf	1	75.6057575146824	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	18.2228684278981	0.699621663373006	Inf	1	75.6053014380224	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	17.7605371270729	0.682097657647205	Inf	1	74.9111090303943	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00000928838996	0.0310099385230091	Inf	1	0.000299530845409884	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	0.719900788992099	0.0227093182665517	Inf	1	-10.4181701271519	8.31557045444242e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.965217214491476	0.029979205610678	Inf	1	-1.13981426567222	0.948070166770757
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.0000218762601	0.0310103876240113	Inf	1	0.000705457140585392	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999999925796967	0.0310096044921404	Inf	1	-2.39290476047968e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.974628987717261	0.0302572974611378	Inf	1	-0.827780844706942	0.991589650392676
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.719894102334943	0.0227091377944252	Inf	1	-10.4184506001478	8.33777491493493e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.965208249260859	0.0299789689036952	Inf	1	-1.14011172763371	0.947998770287611
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.00001258775321	0.0310101429442773	Inf	1	0.000405926295186494	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999990637493965	0.0310093598189088	Inf	1	-0.000301923750170272	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.974619935067237	0.0302570586080255	Inf	1	-0.828078880529137	0.99157132833171
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.34076421258384	0.042368350802837	Inf	1	9.27969504412262	8.49320613838245e-14
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.38911068240415	0.0438197272861458	Inf	1	10.4188306989298	8.43769498715119e-14
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.38908019144835	0.0438186265520309	Inf	1	10.4181678864963	8.31557045444242e-14
"whole cortex seurat / whole cortex scvi"	1.35383792130829	0.0427504850420631	Inf	1	9.59372387898248	6.16173778666962e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.03605889041977	0.0321796212388835	Inf	1	1.14051485014232	0.947901904241208
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.03603614894479	0.0321788089949589	Inf	1	1.1398118892953	0.94807073687104
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.00975093801113	0.031398738711104	Inf	1	0.312061090261223	0.99998618158247
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999978050017053	0.031009028238624	Inf	1	-0.000707850045345666	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.974607666946446	0.0302567349151574	Inf	1	-0.828482780743174	0.991546448176253
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.974629060037693	0.0302572993693058	Inf	1	-0.827778463745602	0.991589796638782
