"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.848574432400781	0.0534230848651315	Inf	0.712712448611815	0.926785780888919
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.87119119680829	0.0466566876083659	Inf	0.749629044347772	0.938568308022372
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.752214447769077	0.0775287737815458	Inf	0.573269435359343	0.872774106631075
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.884761369960982	0.0423938502360632	Inf	0.772656225465095	0.945486692697603
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.833095452691023	0.0578022386951196	Inf	0.688467817851712	0.918526008133892
"whole cortex"	"seurat"	0.87063949075283	0.0468351813420286	Inf	0.748679581829395	0.938293137618132
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.810972512150107	0.0637566774603778	Inf	0.655020620911812	0.906489130691746
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.875536359918468	0.0453214950626512	Inf	0.756884977072673	0.940808936053103
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.639163441987657	0.0959476081611755	Inf	0.439388441235481	0.800131203733007
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.866056832900927	0.0482331363447701	Inf	0.741080694619394	0.935924745611298
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.769402044316742	0.0737839755502319	Inf	0.596247987515388	0.882883077311555
"whole cortex"	"scvi"	0.855285899956263	0.0514702228680539	Inf	0.723448037890747	0.930326882866588
