"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.0464590720468912	0.00264164875977218	Inf	1	-53.9781899412957	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.998760851329604	0.0552507647962245	Inf	1	-0.0224138183957607	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00056119936426	0.0554729277763088	Inf	1	0.0101194732219833	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.154889012740275	0.00894919891035117	Inf	1	-32.2794485441493	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.9264138925222	0.0536822477715377	Inf	1	-1.31905211642752	0.949568333740034
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0352682334299037	0.0021644557073383	Inf	1	-54.5006401559416	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.927956002912108	0.0537809402014389	Inf	1	-1.2901254428879	0.956109956191828
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.92637704922069	0.0536455350203795	Inf	1	-1.32058910386861	0.949202365298406
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.0739233894529389	0.00463225746989191	Inf	1	-41.5672435624195	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	21.4976495940675	1.22181666030532	Inf	1	53.9799290685873	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	21.5364008638484	1.22689573216632	Inf	1	53.8849780060533	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.33388089594096	0.183450489583589	Inf	1	21.8830134946269	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	19.9404303983336	1.1907095883731	Inf	1	50.1186105122082	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.759124792555208	0.0428791064850083	Inf	1	-4.87898498882468	4.67194493798395e-05
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	19.973623278044	1.19304739891217	Inf	1	50.1315107910735	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	19.9396373712694	1.18996864555768	Inf	1	50.1471563751433	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.59115079565791	0.0936875212480821	Inf	1	7.88815790053985	2.80886425230165e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00180258170138	0.0555223683214198	Inf	1	0.0324951083862205	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	0.155081181379986	0.00895332414679482	Inf	1	-32.2831293316732	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.927563281328967	0.0537446068787366	Inf	1	-1.2977568847787	0.954447214913539
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0353119902356533	0.00216691735193297	Inf	1	-54.4860624984062	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.929107304993747	0.0538435758883031	Inf	1	-1.26882782467711	0.960517661377767
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.927526392316487	0.053707828710721	Inf	1	-1.29928075121856	0.954109836261386
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.0740151051721022	0.00463772481492874	Inf	1	-41.5499633790208	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.154802137878911	0.0089598058620179	Inf	1	-32.2328446649288	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.925894281240193	0.0537432427366059	Inf	1	-1.3264817748456	0.947781771816522
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0352484520210382	0.00216675730848497	Inf	1	-54.4213386163837	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.927435526684138	0.0538420325077114	Inf	1	-1.29760281648466	0.954481225403698
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.925857458603523	0.0537068095258058	Inf	1	-1.3280144432048	0.947407709929734
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.073881926962497	0.00463677645733444	Inf	1	-41.5123801415806	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	5.98114660383078	0.377414129149132	Inf	1	28.3453943395203	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.22770003375929	0.0142705755812385	Inf	1	-23.6103788619744	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	5.99110283224637	0.378143124150948	Inf	1	28.3641932853371	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	5.98090873478598	0.377206628644007	Inf	1	28.3592285710412	0
