study	key	metric	mean	std
31042697	class	macro_f1	0.9964168037453467	0.006721582140186882
31042697	class	macro_precision	0.9987695366128757	0.002769397364506299
31042697	class	macro_recall	0.9945609394643772	0.010865608866457878
31042697	class	micro_f1	0.9966666666666667	0.00519137309484967
31042697	class	micro_precision	0.9966666666666667	0.00519137309484967
31042697	class	micro_recall	0.9966666666666667	0.00519137309484967
31042697	class	overall_accuracy	0.9966666666666667	0.00519137309484967
31042697	class	weighted_f1	0.9970166325568552	0.004688172450430112
31042697	class	weighted_precision	0.9975701945225816	0.0042551925470938464
31042697	class	weighted_recall	0.9966666666666667	0.00519137309484967
31042697	family	macro_f1	0.9964168037453467	0.006721582140186882
31042697	family	macro_precision	0.9987695366128757	0.002769397364506299
31042697	family	macro_recall	0.9945609394643772	0.010865608866457878
31042697	family	micro_f1	0.9966666666666667	0.00519137309484967
31042697	family	micro_precision	0.9966666666666667	0.00519137309484967
31042697	family	micro_recall	0.9966666666666667	0.00519137309484967
31042697	family	overall_accuracy	0.9966666666666667	0.00519137309484967
31042697	family	weighted_f1	0.9970166325568552	0.004688172450430112
31042697	family	weighted_precision	0.9975701945225816	0.0042551925470938464
31042697	family	weighted_recall	0.9966666666666667	0.00519137309484967
31042697	global	macro_f1	0.9950196808843685	0.00997744453318154
31042697	global	macro_precision	0.9967803253035656	0.006784579016231657
31042697	global	macro_recall	0.9937436911233594	0.014691087974683568
31042697	global	micro_f1	0.9968750000000001	0.005118281792812733
31042697	global	micro_precision	0.9968750000000001	0.005118281792812733
31042697	global	micro_recall	0.9968750000000001	0.005118281792812733
31042697	global	overall_accuracy	0.9968750000000001	0.005118281792812733
31042697	global	weighted_f1	0.9968497955397643	0.005156309974145697
31042697	global	weighted_precision	0.9969670612553858	0.004982078317542406
31042697	global	weighted_recall	0.9968750000000001	0.005118281792812733
31042697	subclass	macro_f1	0.9531380339040768	0.06860408089025886
31042697	subclass	macro_precision	0.9986923705631375	0.0030881199151864998
31042697	subclass	macro_recall	0.9512821696231074	0.06868094564775558
31042697	subclass	micro_f1	0.9920833333333333	0.009666422105001266
31042697	subclass	micro_precision	0.9920833333333333	0.009666422105001266
31042697	subclass	micro_recall	0.9920833333333333	0.009666422105001266
31042697	subclass	overall_accuracy	0.9920833333333333	0.009666422105001266
31042697	subclass	weighted_f1	0.992433299223522	0.009610995170316489
31042697	subclass	weighted_precision	0.9975577993225061	0.0042770899708979146
31042697	subclass	weighted_recall	0.9920833333333333	0.009666422105001266
31097668.1	class	macro_f1	0.9756454400659154	0.03461874785009942
31097668.1	class	macro_precision	0.9933580308580309	0.014143784484523265
31097668.1	class	macro_recall	0.9728446553446555	0.03475768252843308
31097668.1	class	micro_f1	0.9890000000000001	0.011005049346146127
31097668.1	class	micro_precision	0.9890000000000001	0.011005049346146127
31097668.1	class	micro_recall	0.9890000000000001	0.011005049346146127
31097668.1	class	overall_accuracy	0.9890000000000001	0.011005049346146127
31097668.1	class	weighted_f1	0.9909905650422063	0.00940692392063866
31097668.1	class	weighted_precision	0.9957067263544536	0.006524043266563088
31097668.1	class	weighted_recall	0.9890000000000001	0.011005049346146127
31097668.1	family	macro_f1	0.9949876428477251	0.008442521228672476
31097668.1	family	macro_precision	0.9968430379144664	0.005831090418308949
31097668.1	family	macro_recall	0.9938852813852813	0.011915825241048212
31097668.1	family	micro_f1	0.9960000000000001	0.006992058987801019
31097668.1	family	micro_precision	0.9960000000000001	0.006992058987801019
31097668.1	family	micro_recall	0.9960000000000001	0.006992058987801019
31097668.1	family	overall_accuracy	0.9960000000000001	0.006992058987801019
31097668.1	family	weighted_f1	0.9959034133050546	0.007156134847987511
31097668.1	family	weighted_precision	0.9962058358308358	0.006655893461421412
31097668.1	family	weighted_recall	0.9960000000000001	0.006992058987801019
31097668.1	global	macro_f1	0.9992303992303991	0.002433691320956896
31097668.1	global	macro_precision	0.9991452991452991	0.002702801418947282
31097668.1	global	macro_recall	0.9993333333333332	0.0021081851067789735
31097668.1	global	micro_f1	0.999	0.003162277660168374
31097668.1	global	micro_precision	0.999	0.003162277660168374
31097668.1	global	micro_recall	0.999	0.003162277660168374
31097668.1	global	overall_accuracy	0.999	0.003162277660168374
31097668.1	global	weighted_f1	0.999001443001443	0.003157714488941583
31097668.1	global	weighted_precision	0.9990256410256411	0.003081193617599972
31097668.1	global	weighted_recall	0.999	0.003162277660168374
31097668.1	subclass	macro_f1	0.9516901889678071	0.0521211452910724
31097668.1	subclass	macro_precision	0.986512852227138	0.018233493259501778
31097668.1	subclass	macro_recall	0.9512187812187813	0.04630872186933093
31097668.1	subclass	micro_f1	0.986	0.011737877907772695
31097668.1	subclass	micro_precision	0.986	0.011737877907772695
31097668.1	subclass	micro_recall	0.986	0.011737877907772695
31097668.1	subclass	overall_accuracy	0.986	0.011737877907772695
31097668.1	subclass	weighted_f1	0.9874794539310953	0.010141021837706038
31097668.1	subclass	weighted_precision	0.9945299586776859	0.006134025116311681
31097668.1	subclass	weighted_recall	0.986	0.011737877907772695
31097668.2	class	macro_f1	0.9725255155692577	0.029695713358890968
31097668.2	class	macro_precision	0.9836598938506607	0.02160501691660182
31097668.2	class	macro_recall	0.9746631937493845	0.026924801789037917
31097668.2	class	micro_f1	0.9876470588235293	0.010914103126634999
31097668.2	class	micro_precision	0.9876470588235293	0.010914103126634999
31097668.2	class	micro_recall	0.9876470588235293	0.010914103126634999
31097668.2	class	overall_accuracy	0.9876470588235293	0.010914103126634999
31097668.2	class	weighted_f1	0.9890368140452578	0.009282964086129707
31097668.2	class	weighted_precision	0.9933796183732899	0.0055991296072858965
31097668.2	class	weighted_recall	0.9876470588235293	0.010914103126634999
31097668.2	family	macro_f1	0.9991864174241125	0.002328449815285701
31097668.2	family	macro_precision	0.9996638655462184	0.001385917857350418
