"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.948599911595336	0.0242269862975859	Inf	0.874514453130924	0.97994889625234
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.940496803115131	0.0278065088442805	Inf	0.856499756276065	0.976666134748202
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.853397368409745	0.0621622256423515	Inf	0.687331474014763	0.939079249735999
"Dissection Primary auditory cortexA1"	"seurat"	0.940966477070505	0.02760085739624	Inf	0.857531766108205	0.976857384509093
"Dissection Primary somatosensory cortex S1"	"seurat"	0.947462178154206	0.0247335496574666	Inf	0.871958184450374	0.979490067380942
"Dissection Primary visual cortexV1"	"seurat"	0.932299871166085	0.031361174268189	Inf	0.838716520461797	0.973310259197279
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.812323963858326	0.0757478810553063	Inf	0.620426272573527	0.919753755068561
"whole cortex"	"seurat"	0.9389002267589	0.0285040778460064	Inf	0.853001904515522	0.976015249503426
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.929868499582912	0.0324022944934757	Inf	0.833526252796976	0.972307612312085
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.940393846258901	0.0278516630337097	Inf	0.856273282240455	0.976624277573003
"Dissection Angular gyrus AnG"	"scvi"	0.955362344334201	0.021189010278475	Inf	0.889895014691976	0.982661863860836
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.945740596712042	0.0254967587076762	Inf	0.86811061617054	0.978793821622383
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.88945988171258	0.0488504808907751	Inf	0.752396342927649	0.955171116398215
"Dissection Primary auditory cortexA1"	"scvi"	0.952871603945342	0.0223130227733607	Inf	0.884194020468822	0.981665185212357
"Dissection Primary somatosensory cortex S1"	"scvi"	0.95417837032432	0.0217241235449809	Inf	0.887179417549525	0.982188524296306
"Dissection Primary visual cortexV1"	"scvi"	0.938853433956475	0.0285238101521318	Inf	0.852902527893595	0.975995613841732
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.885825620991094	0.0502513649706899	Inf	0.74554137216548	0.953585360209802
"whole cortex"	"scvi"	0.958287210441668	0.0198613427759189	Inf	0.896645005568433	0.983828307857577
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.948857975062988	0.0241107994994106	Inf	0.875100393321907	0.980052000763521
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.959279961804763	0.0194086802245389	Inf	0.898950371961023	0.984223154122533
