"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.9720535676571	0.00576967997163168	Inf	0.958227363018809	0.981392343017421
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.972854657515284	0.00560892072586919	Inf	0.959408201245369	0.981930725909533
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.962496118268949	0.00766616419007684	Inf	0.94421446407876	0.97494560654039
"Dissection Primary auditory cortexA1"	"seurat"	0.972600183998219	0.0056600182681787	Inf	0.959032988889521	0.981759737578382
"Dissection Primary somatosensory cortex S1"	"seurat"	0.971789719130285	0.00582255877297047	Inf	0.957838678024104	0.981214942726459
"Dissection Primary visual cortexV1"	"seurat"	0.972142597219159	0.00575190943171539	Inf	0.958358311546291	0.981452299257518
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.973298524213355	0.00552003871441709	Inf	0.96006200081604	0.982229310941578
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.973030855707695	0.00557353247398747	Inf	0.959668033348244	0.982049111664237
"whole cortex"	"seurat"	0.972891744660678	0.00560157524053	Inf	0.959462593035729	0.981955780054279
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.97227623472402	0.00572504084430927	Inf	0.958555436265478	0.981542041977186
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.97179987794479	0.00582058926656938	Inf	0.957853451120783	0.981221860521917
"Dissection Angular gyrus AnG"	"scvi"	0.981352197856167	0.00388752710471457	Inf	0.971991612388348	0.987624246261925
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.981244763046652	0.003909638039018	Inf	0.971831382982869	0.987552673814813
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.960506063112146	0.00805330456615006	Inf	0.941321918067205	0.973594108563159
"Dissection Primary auditory cortexA1"	"scvi"	0.979813419449933	0.00420137470381877	Inf	0.9697052659672	0.986595503870662
"Dissection Primary somatosensory cortex S1"	"scvi"	0.980931937297592	0.0039734517030241	Inf	0.971366506957799	0.987343533526333
"Dissection Primary visual cortexV1"	"scvi"	0.979394415851457	0.00428667599410736	Inf	0.969083278308121	0.986315214004887
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.968924193430468	0.00639375587556953	Inf	0.953627499254613	0.979284643469574
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.980239713163314	0.00411416366951215	Inf	0.970339365326808	0.986880130421653
"whole cortex"	"scvi"	0.98053114826916	0.00405467760715518	Inf	0.970772501167948	0.987074903020869
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.98267043991137	0.00361773130639421	Inf	0.973953519828271	0.98850451919985
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.982684136696149	0.00361504668854049	Inf	0.973973560677831	0.988513821420391
