"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	1.95502946582686	0.0238996255380579	81.8016777172369	0	0	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"keyfamily"	-0.00492766604323267	0.0154892033832339	-0.318135537465184	0.750382127879101	0.808159270385172	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"keysubclass"	-0.00492661514719177	0.0154892044748751	-0.318067668044747	0.750433608214803	0.808159270385172	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"cutoff"	0.0249911375149653	0.0375000773267825	0.666428959524215	0.5051369572717	0.642901581982163	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"methodscvi"	0.438797827463781	0.0286993643209161	15.2894615559128	8.98902596438958e-53	2.0974393916909e-52	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.968066481534053	0.025020278220565	-38.6912756524972	0	0	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-1.5417360245325	0.0254517967513608	-60.5747421132486	0	0	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"referencewhole cortex"	-0.787241509610448	0.0248487481950433	-31.6813347469746	2.80870042911806e-220	7.86436120153056e-220	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"subsample_ref100"	0.222522493730432	0.0157003523729536	14.1730891412198	1.34453361164723e-45	2.68906722329447e-45	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"subsample_ref50"	0.206555793188954	0.015699329999831	13.15698142476	1.55161913076954e-39	2.41362975897484e-39	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"cutoff:methodscvi"	-4.3184946170608	0.0546197839960766	-79.0646593800334	0	0	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.00648272737009106	0.0358929018395132	-0.180613074949389	0.856671292345777	0.856671292345777	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.494263803686903	0.0357076592060644	-13.8419547703917	1.42283979112161e-43	2.48996963446282e-43	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.174303105707515	0.0356999796793218	4.8824427149037	1.04779684032148e-06	1.46691557645008e-06	"f1_score ~ key + cutoff + method + reference + method:cutoff + method:reference + subsample_ref"	"all"	50029.5575783501	-100029.1151567	-99903.2599322175
