"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.161042206235171	0.0175679922621991	Inf	1	-16.7393840112104	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.21936666010318	0.126487527803916	Inf	1	1.91195872202107	0.542547267045108
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.438152295039451	0.0473373744928906	Inf	1	-7.63790423324216	6.66799948589869e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.818850366032607	0.0974359910667294	Inf	1	-1.67956880946367	0.700667584030136
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.411806066743404	0.050174513690074	Inf	1	-7.28169440885223	9.28312982040325e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.836484914715602	0.0988560028555347	Inf	1	-1.51080049980385	0.801956820705976
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.448000184075019	0.05446965125293	Inf	1	-6.60417227424292	1.11865017249357e-09
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	7.57172103269953	0.820804899802125	Inf	1	18.6747745476038	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	2.72072958563183	0.292351861879049	Inf	1	9.31472926852167	8.1601392309949e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	5.08469416295027	0.613763269108371	Inf	1	13.4724696508746	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.55713130346738	0.307373382911604	Inf	1	7.81087443164259	2.04947170345804e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	5.19419681505157	0.622564963363065	Inf	1	13.7458063658624	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	2.78188056751286	0.334826969461352	Inf	1	8.50056246970425	7.61612994892857e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.359327763646069	0.0384595221728801	Inf	1	-9.56276223792632	6.36157793110215e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.671537440562234	0.0789239006802579	Inf	1	-3.38802915952226	0.016168129495986
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.337721277953064	0.0407312111916788	Inf	1	-9.00066645632048	5.36237720893951e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.685999496365451	0.0800516442730557	Inf	1	-3.22964487407246	0.0272143674736618
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.367403996462484	0.0442030132895562	Inf	1	-8.32248994878552	8.82627304576999e-14
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.86887156658366	0.226334819487603	Inf	1	5.16345847999621	6.70545215442075e-06
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.939869701484333	0.115013444932802	Inf	1	-0.506767767371471	0.999633103137354
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.909119098966	0.229644528435642	Inf	1	5.37577127990597	2.11770897262653e-06
"whole cortex seurat / whole cortex scvi"	1.02247594990842	0.125053010086435	Inf	1	0.181736230757089	0.999999671024665
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.502907593164593	0.0536792279253481	Inf	1	-6.4396035994082	3.35107563920189e-09
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.0215357401236	0.106676288255029	Inf	1	0.204037725323772	0.999999264930704
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.547108730311271	0.0582859222905934	Inf	1	-5.66115257844377	4.19039804855359e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.03125932876752	0.215300023857521	Inf	1	6.68585169316548	6.42566111430654e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.0878911707587	0.116058838527982	Inf	1	0.78964401226918	0.993688651726407
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.535574732064756	0.0566580685583936	Inf	1	-5.90243933174752	1.00000547176293e-07
