"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.999994320016323	0.167801883813969	Inf	1	-3.38492477975366e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999995018918277	0.16780202957517	Inf	1	-2.96842018541422e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999993873032886	0.167801790592233	Inf	1	-3.65130093215053e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.999997522187605	0.167802551650885	Inf	1	-1.47662195878232e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.945979681444708	0.176826474019021	Inf	1	-0.297094732474239	0.999999694874613
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.945979889744932	0.176826520578728	Inf	1	-0.297093541673753	0.999999694885427
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.945978866547051	0.176826291871318	Inf	1	-0.297099391044753	0.999999694832306
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.945979993033403	0.176826543665978	Inf	1	-0.297092951199447	0.999999694890789
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.000901693223210338	0.000222691332406167	Inf	1	-28.3889997078678	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.00000069890592	0.167802751206454	Inf	1	4.16504594341887e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999999553014024	0.167802512222373	Inf	1	-2.66376152398112e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.00000320218947	0.167803273284692	Inf	1	1.90830282097715e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.945985054624377	0.176827282057323	Inf	1	-0.297064675666163	0.999999695147452
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.945985262925785	0.176827328617249	Inf	1	-0.297063484865653	0.999999695158257
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.945984239722091	0.176827099908722	Inf	1	-0.297069334236835	0.999999695105179
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.945985366214842	0.17682735170462	Inf	1	-0.297062894391317	0.999999695163615
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.000901698344842219	0.000222692464614452	Inf	1	-28.3889936235297	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999998854108901	0.167802423427907	Inf	1	-6.82880746740005e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.0000025032818	0.167803184489775	Inf	1	1.49179822663591e-05	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.945984393470281	0.176827182630575	Inf	1	-0.297068374063262	0.999999695113892
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.945984601771542	0.176827229190481	Inf	1	-0.297067183262745	0.999999695124698
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.945983578568564	0.176827000482074	Inf	1	-0.297073032633932	0.999999695071614
