"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.153488274348931	0.0156297117116259	Inf	0.125288926862741	0.186680015771632
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.153488232497999	0.0156297090223521	Inf	0.125288890240762	0.186679968697846
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.768881858341117	0.0221428355381076	Inf	0.722678043204118	0.809417848058579
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.153487977306833	0.015629692624143	Inf	0.125288666933834	0.186679681659613
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.153488108626061	0.0156297010625233	Inf	0.125288781845702	0.186679829367073
"whole cortex"	"seurat"	0.160342372365366	0.0162928524901336	Inf	0.130917359644295	0.194897817574735
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.175994275969816	0.0171750722196672	Inf	0.144816473830831	0.212218701687481
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.175994481834978	0.0171750842194678	Inf	0.144816655995243	0.212218930427746
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.45604932590777	0.0329941925168974	Inf	0.392469983571006	0.521094055266533
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.17599401849856	0.0171750572117689	Inf	0.144816246001605	0.212218415606814
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.17599404782453	0.0171750589211692	Inf	0.144816271951347	0.212218448191398
"whole cortex"	"scvi"	0.375502471596802	0.0308824819821872	Inf	0.317171864322115	0.437684382544376
