"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.038702345222347	0.00918157528733374	Inf	0.024219554656393	0.0613014707460552
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.727434829478855	0.0488423189175483	Inf	0.622184949219498	0.812213985113327
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.754207809096283	0.0457065186117258	Inf	0.654286918149844	0.832636105062876
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.677731026025422	0.0537961970050657	Inf	0.564786798662155	0.773138001264882
"whole cortex"	"seurat"	0.596200041616849	0.0593282726742742	Inf	0.476679872387214	0.705299205792462
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.0659354244266331	0.0151478472289834	Inf	0.0417690906087808	0.10258678613133
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.707743345894125	0.0509440660206666	Inf	0.599101381716019	0.796923517945116
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.805978859586762	0.0385753972166632	Inf	0.719221299847324	0.870746859817889
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.691249007501485	0.0524853391091026	Inf	0.580291284795336	0.783801828661409
"whole cortex"	"scvi"	0.717918861486397	0.0498415573385979	Inf	0.611062528217641	0.804795880282071
