method	cutoff	reference	key	subsample_ref	weighted_f1_mean	weighted_f1_std	weighted_precision_mean	weighted_precision_std	weighted_recall_mean	weighted_recall_std	macro_f1_mean	macro_f1_std	macro_precision_mean	macro_precision_std	macro_recall_mean	macro_recall_std	micro_f1_mean	micro_f1_std	micro_precision_mean	micro_precision_std	micro_recall_mean	micro_recall_std	nmi_mean	nmi_std	ari_mean	ari_std	overall_accuracy_mean	overall_accuracy_std	count
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	50	0.7818476750750949	0.10123442428355842	0.9136115996493954	0.07969780063163683	0.8031029367708503	0.08797876405676104	0.6526849713770666	0.1152209276990312	0.811771708565665	0.1628048997130719	0.711514477828466	0.09240609282591665	0.8215498216395112	0.09911779719965624	0.8488129712699548	0.13658836860161075	0.8031029367708503	0.08797876405676104	0.8179208798087141	0.16293439303591206	0.7781835311049786	0.19668029081049204	0.7252779186531227	0.1544036054115635	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	100	0.7791122216897945	0.10119295918850538	0.9047067644799733	0.08294394065981973	0.8072393922691734	0.08548901796780775	0.6422570394191357	0.12183207640979103	0.7917404961909876	0.17074206809597903	0.7174077382555367	0.09097397046958514	0.819171793062869	0.09775529691999751	0.83988352125085	0.13709121088459195	0.8072393922691734	0.08548901796780775	0.815888536617466	0.16421807230329374	0.7863280387411734	0.19755739333473382	0.7287740779026276	0.15621970260688414	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	500	0.7756744095839713	0.09998428496556314	0.9041874706763426	0.0757630721792468	0.8005863292594783	0.08714404315937323	0.6357077166232342	0.12797829454334725	0.7930832630976777	0.17111789647896739	0.7079154346535472	0.08900399772968037	0.8172605143071001	0.09628710302200966	0.8416600294044947	0.12995618126550654	0.8005863292594783	0.08714404315937323	0.8274077022369659	0.16610934774620773	0.7966430479569149	0.19552200020061156	0.7319311850984122	0.1603623246256845	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	50	0.9301415972775559	0.04926411793121538	0.9342599726831391	0.05184235638320296	0.9404280271590165	0.042663222673039514	0.8733291674077865	0.08574752468600279	0.8698692660415571	0.09337003249280323	0.9137071835329321	0.07920101301277746	0.9217112754972205	0.05499234173260786	0.9055848353253337	0.07530921692479234	0.9404280271590165	0.042663222673039514	0.8265219511293737	0.1650066273213269	0.805713206886627	0.18458285426872756	0.8557334644557658	0.0834088761691034	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	100	0.9313175664724944	0.050585794789929944	0.9291823971479015	0.05694729841519114	0.9477826592741431	0.03801255765646612	0.8700546543562294	0.0970570623666934	0.8662519372846397	0.10288001885533471	0.914812613532458	0.08048170196091024	0.924449005106471	0.056646458085608406	0.9042305680501108	0.07970966955811568	0.9477826592741431	0.03801255765646612	0.8245575431884178	0.16606149737120318	0.813757296313653	0.18458140033563514	0.8596673640187874	0.08390003502479615	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	500	0.9338819275905864	0.050118423381815914	0.9306655066499643	0.053356083280938944	0.9482945194825237	0.04224347834117681	0.8746123936376703	0.09802003170450993	0.8691403541107247	0.10882562143149876	0.9078721730901849	0.0815058017539761	0.9286104395037583	0.05534750247123546	0.9110907717842046	0.07291480766589144	0.9482945194825237	0.04224347834117681	0.8357094833336302	0.16811958270590424	0.8236972346096965	0.18577122420896894	0.865147794089217	0.085662118723265	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	50	0.9268814659766592	0.042313579855006216	0.9570122155709129	0.027458626125755666	0.9080293285332737	0.05232293217692445	0.8088405113741883	0.13767718777787624	0.7914901570771075	0.1668396145313085	0.8798567684154072	0.09456460452393843	0.91757514253038	0.050141887650176756	0.9278482285555949	0.05228478178152029	0.9080293285332737	0.05232293217692445	0.5382451658407896	0.22335618248941633	0.6213392956570282	0.21485495326358467	0.9080293285332737	0.05232293217692445	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	100	0.9371942502304471	0.03717815034999145	0.9633384269637384	0.025770265846836494	0.9193424897222113	0.046866926975816736	0.8200694026211967	0.13709001274177218	0.8045383946330744	0.16683481262401786	0.8827706951208433	0.09172829743229567	0.9298845879307496	0.04351084291503765	0.941318940826171	0.04634547089053614	0.9193424897222113	0.046866926975816736	0.5710674356650733	0.23106553073104127	0.663894618518977	0.21461636379930155	0.9193424897222113	0.046866926975816736	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	500	0.9379332139125185	0.04167781288044976	0.9644803417414045	0.027118099921771745	0.9214584082852096	0.05223983220714279	0.8189448438797853	0.1502248369867362	0.8003723117707325	0.17694082950554818	0.887463512131188	0.09633907338140311	0.9298389573292836	0.0495140998764625	0.9389333781699865	0.051575545894292286	0.9214584082852096	0.05223983220714279	0.5873076308831731	0.2481751855682819	0.6699572265438305	0.22784354899036557	0.9214584082852096	0.05223983220714279	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.7640895837275475	0.11267678905631233	0.9039769329294979	0.09609823844618551	0.7895191274643777	0.0914757431539818	0.6546164902189325	0.11333214011174891	0.8160870643711884	0.16399020623386074	0.7107328157869692	0.09066362924672454	0.8068013733474988	0.10882018290498396	0.8354761936619292	0.15567526064583845	0.7895191274643777	0.0914757431539818	0.8335574326599622	0.15949674673095715	0.787473704311739	0.1825003715946651	0.7213619174700407	0.1519853477556388	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.7603172757534135	0.11368284023234881	0.8932879353460339	0.10239612513778959	0.7937452492669953	0.0872332958026888	0.6410557729427808	0.11988065834697073	0.7963384623531556	0.17222091603154321	0.7136441655784509	0.09143596686223118	0.8041365374394888	0.10735641867207155	0.8261827874890214	0.15695974049140082	0.7937452492669953	0.0872332958026888	0.8326723216811389	0.16078119315709397	0.7980889121647552	0.185434899534698	0.7251479317920094	0.15349931309911466	69
scvi_knn	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.7578144880305399	0.1115053501325246	0.8929688766353913	0.09391976646853387	0.7882436635559416	0.08959881780351808	0.6381200848747832	0.12541532854676968	0.7974823032413945	0.17243836995816603	0.7079641370723355	0.08619175245022362	0.8030727350730069	0.10521703889211705	0.828116009192484	0.14885017638557707	0.7882436635559416	0.08959881780351808	0.8423530967177297	0.16230376126333532	0.8066825044806712	0.18531525962857395	0.728160111451562	0.15748220123645693	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	50	0.8883665297003388	0.05864392849842825	0.8868254763978447	0.06760546857563528	0.9192332792713264	0.061107920785062476	0.8067183883477846	0.12150238627415046	0.8095969815117753	0.12738705760763372	0.8936440149701392	0.09294462090120305	0.8581058241513848	0.07944293307339552	0.8126094911819407	0.12015777737720983	0.9192332792713264	0.061107920785062476	0.8122130117905547	0.15917728711130763	0.7700370477433516	0.175675449479268	0.7458553303716059	0.128115713973213	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	100	0.8943978727964885	0.056764640108154886	0.8876269190548777	0.06830701826560258	0.9301741828304656	0.05592467369922682	0.8158902827334457	0.11917665676978655	0.8085405921005161	0.13034971080131613	0.9105375571198749	0.0860132923861427	0.8631760431614498	0.07861440572865068	0.8135692257890345	0.12164997779892167	0.9301741828304656	0.05592467369922682	0.822244219719477	0.15939155288843146	0.7798008466655844	0.17537268767232178	0.7519735248190554	0.12539012164972288	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	500	0.8884587044025026	0.05888874353379474	0.8872297180728468	0.06755480103969984	0.9226153593567507	0.06399406979969997	0.8132683514244116	0.11976448628427827	0.8095721585388895	0.12857123904239828	0.9071691194540904	0.08982684078518478	0.8570627215600907	0.07985423476351931	0.8092683021776846	0.12263973557378668	0.9226153593567507	0.06399406979969997	0.8268489866293318	0.15882168561056328	0.7747787738539031	0.17493856243659833	0.7488973148421617	0.1286325005794016	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	50	0.9183227164794192	0.04679416047742439	0.9159315989572343	0.04633559534940093	0.9384881411267184	0.04832654725344151	0.8846277976628429	0.08073011267097416	0.894159873630916	0.08680935538374782	0.9179837274287486	0.06608318085159028	0.909898205055358	0.05750989955268821	0.8854509383079757	0.07743088823675866	0.9384881411267184	0.04832654725344151	0.8088598688612283	0.15972188696794612	0.7714373149425544	0.1740030739947649	0.8431299103769035	0.09291531010710971	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	100	0.9235026512649495	0.04395819289964491	0.9168659445630486	0.045356168565425244	0.9474638205038722	0.04392399740984729	0.8932751794263809	0.07625762922497406	0.8912033937513122	0.0854002473427984	0.9338224883314219	0.06236450014332797	0.9150430113210931	0.05387946843721096	0.8871635332152303	0.07462322256172539	0.9474638205038722	0.04392399740984729	0.8203794748056671	0.15976632363695795	0.7824423869411814	0.17318537091323025	0.8502625975779763	0.08960266008974263	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	500	0.9213676410731316	0.047547247890385044	0.9189362937190502	0.04473901256680436	0.9432760193364732	0.050552626294105237	0.895601602471967	0.07684610094755602	0.8978532729040823	0.0829634473443156	0.9309886414766951	0.06509935211831537	0.9125111001879503	0.05717091122247181	0.8862654004586167	0.07646314869487232	0.9432760193364732	0.050552626294105237	0.8269033569574714	0.16080726066467743	0.7801880210070326	0.17514730784300764	0.8471863876010826	0.09415837767143231	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	50	0.9454255102102386	0.041782069000244865	0.9656307179549	0.02215743469555416	0.9392988435180023	0.05042458700764764	0.8369673735601391	0.1329930935675895	0.8105622079949636	0.15580513218844358	0.9522150830530515	0.04225931113116965	0.9313383784798224	0.0552615711648034	0.923887814607428	0.06208845868286488	0.9392988435180023	0.05042458700764764	0.6082210007403218	0.24134621362110767	0.6893606101052022	0.23445115384301102	0.9230123339803946	0.061226007067547064	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	100	0.9518541267259115	0.03894146502716531	0.9677298163584851	0.021420564010346407	0.948165077133167	0.04630707064414839	0.8492942971297363	0.1251492264331803	0.820125210785517	0.1501477580293327	0.957685108736699	0.040325972433863766	0.9399951178309053	0.05049034461326821	0.9323382059679799	0.05702583522011326	0.948165077133167	0.04630707064414839	0.639933251896671	0.23275548868304838	0.7244883556875115	0.22663025074631782	0.9316076528771784	0.05630674572756016	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	500	0.9507990885497346	0.04273691257578248	0.9682857713201936	0.022356506797560637	0.946161311239404	0.05190334700294533	0.8475410116072785	0.1305023442980285	0.820301343543807	0.15357706131991616	0.9564528682639575	0.04347311735092727	0.9381780082051563	0.05604848890778168	0.9307141683826196	0.06241653213142416	0.946161311239404	0.05190334700294533	0.6396601262852534	0.24316022182316108	0.7206996940571728	0.23714462498845493	0.9296908025145333	0.06154816239688133	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.8771729513777135	0.04912008278473423	0.8765879348655626	0.07348442987584239	0.9121994632493914	0.05872672766170463	0.8045325668856825	0.10599045102339874	0.8118348837630237	0.12196993782634089	0.8851942236872596	0.08622864511994802	0.8426693810334984	0.07385238199729371	0.796521815362939	0.13193906339580122	0.9121994632493914	0.05872672766170463	0.8260600997470744	0.15496770621568343	0.7643565892681919	0.1721841701287016	0.7315045465798283	0.11713139842632904	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8794788210727159	0.0500434678779544	0.8727544929628068	0.07689936061041865	0.9222878546042006	0.06280533343662292	0.8063196311133047	0.1052712188912282	0.8067074380186334	0.1264843033695528	0.8968934004196086	0.08815414997092022	0.8448095050050161	0.07353059274905067	0.7941466305613725	0.13325135644496086	0.9222878546042006	0.06280533343662292	0.8329959563967984	0.15554726919925663	0.7713629205597359	0.17138125263244341	0.7363183932011909	0.1138258711467383	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.8751068522646666	0.04775643475442723	0.8708261417121339	0.07543861379511739	0.917802925155447	0.0634054060503786	0.8048278351496829	0.10422235992995336	0.807682445804868	0.1239521153137321	0.8945894206774725	0.08670828792380071	0.8396825513779732	0.07221367369745067	0.788770591293419	0.13248722478130864	0.917802925155447	0.0634054060503786	0.838118903089431	0.1554898297489164	0.7706658767867479	0.1712374221353306	0.7341117484416885	0.11684321233386569	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	50	0.8244838438929873	0.09501462245028955	0.8915826932452813	0.06545653855080756	0.813075530741695	0.11754077436124276	0.7383242358995806	0.15915324574883663	0.8142965501279071	0.12026953912478236	0.7934384202073806	0.136695980568274	0.7993585899972827	0.11042022914904784	0.7958752467870035	0.13403792492991654	0.813075530741695	0.11754077436124276	0.7716997614834945	0.15674472781551582	0.7006054945610569	0.18538317431287704	0.6850690404326064	0.1654426249935681	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	100	0.8586618945102351	0.07376478974372806	0.8981319188770273	0.06020049165894094	0.8628906187372108	0.0895198597355745	0.7676943442292161	0.1444661576473025	0.8208012431159768	0.11552249904804902	0.8302212224295066	0.12465339847776497	0.8314023637817141	0.09084682761167288	0.8105520862836317	0.12311983717293992	0.8628906187372108	0.0895198597355745	0.7959588851815091	0.15623460488144517	0.7410988914255888	0.17671663691627154	0.715325473710869	0.14832095345424726	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	500	0.8456733008975994	0.07890944552356839	0.8978456490723766	0.062180245270085206	0.8408631328785083	0.09716787078200959	0.7582555302151733	0.1465672803175091	0.8187286490709544	0.11711481950886182	0.8147213510156072	0.13185405494041785	0.8184842076244605	0.09489640834905802	0.8067219975568868	0.12688277413872312	0.8408631328785083	0.09716787078200959	0.7855499504256468	0.15390917222731004	0.7178275921111266	0.17791416172428512	0.701786126216605	0.15182284235012863	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	50	0.8734932057186732	0.08269858173241935	0.9187256013961455	0.04171144104218172	0.8646727440472753	0.10908194484668753	0.8323760135818469	0.11337751860544892	0.899023581915206	0.07622239356626269	0.8364242048162103	0.11391008593852829	0.8651452679079628	0.09256815699398516	0.8716327409105536	0.09490133211890538	0.8646727440472753	0.10908194484668753	0.7710627129075088	0.16289722096391593	0.7120864155723887	0.19287389394534668	0.7866914465248606	0.13390841992219973	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	100	0.8994753607961447	0.06088009538675348	0.9244193182172039	0.03782314428125781	0.901031557542074	0.07921401655825615	0.8614591768652026	0.09020190406940906	0.9032273665515256	0.07244126358722225	0.8739779804850035	0.09309107820020376	0.8921875757100421	0.06810327050131731	0.8869035440559282	0.07521483516563052	0.901031557542074	0.07921401655825615	0.7930963376105874	0.16020546349855108	0.7475998681581045	0.18045482035739585	0.8149188942958768	0.11524434236852771	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	500	0.8905493325843479	0.06663259726525866	0.9229348278602157	0.03838822155824523	0.8866570901762962	0.08786047493240584	0.8566481322812386	0.09191729821014946	0.9005844851799873	0.07300270185254099	0.8635066972250087	0.09930222074777316	0.8830112210569275	0.0744031977856245	0.8831520696856877	0.07860704506980203	0.8866570901762962	0.08786047493240584	0.7832309054260956	0.15929966301588935	0.7289979625510075	0.18474766104721477	0.8035534598450911	0.12075630726702931	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	50	0.8966755040132506	0.08267432920000606	0.9566728699803281	0.02908763618127905	0.8727039050925184	0.10327899611865739	0.7683067131576533	0.17459467091571498	0.7685953726129021	0.1776287342609846	0.9174520268433519	0.055028064981122914	0.8660591921802069	0.10821233000130615	0.8599010910890503	0.11404218683620719	0.8727039050925184	0.10327899611865739	0.48842671705674945	0.28265105667407486	0.5172289731953101	0.31176889418994713	0.8582950573712154	0.1124408138828772	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	100	0.9170956204546435	0.0662575224280178	0.960203152995233	0.026661304071677123	0.9002087820233231	0.08418420187400866	0.7965066958413152	0.16016041252528565	0.7857621182064797	0.17006931509490675	0.9335228276658052	0.04502213044553502	0.8929122669633198	0.08905754772683488	0.8860936379431782	0.09495486607396163	0.9002087820233231	0.08418420187400866	0.5349468707466322	0.2676685811143991	0.5832394984757412	0.28753940926484495	0.8850702720750918	0.09389414312584103	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	500	0.9089731188572135	0.0703603467567068	0.9582486444080435	0.027181215078426836	0.8892968151958124	0.08892543226750924	0.7841343040160395	0.16446197068131563	0.7773835431471283	0.17275141300865884	0.9268364409433864	0.047286885554965796	0.8823497454218249	0.09402745282407508	0.8758920454015758	0.10015170785128077	0.8892968151958124	0.08892543226750924	0.5105727497668323	0.2681349970181547	0.5521245440684217	0.28980015916858876	0.8744309392199728	0.09867946064507478	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.8126668856893139	0.09515742872221919	0.8743191554415937	0.07424707882640214	0.8105218177817294	0.10861802391886342	0.7394932111549901	0.14831815846148702	0.8134949228607999	0.12056394648883188	0.7921517969272707	0.12404047098982504	0.7858066562211043	0.11367564441126052	0.7729416820018558	0.14928853626272037	0.8105218177817294	0.10861802391886342	0.8021012863205914	0.15727750453373088	0.7195473999324156	0.1943527519769704	0.6797037638872055	0.16059795111068198	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8570844297758855	0.06645595532331491	0.8851377981960944	0.06666678505892881	0.874147961326282	0.0721104258080972	0.7755685654582509	0.13381868730754054	0.8222838354826046	0.1144630044597327	0.8391612975563795	0.11099430524018053	0.8262316955968059	0.08981555598293435	0.7937048039014416	0.13604798098686716	0.874147961326282	0.0721104258080972	0.8219186768264344	0.15647162298940046	0.7567489904249362	0.1825428794362917	0.7109746899190915	0.14431162561065886	69
scvi_knn	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8448382846774517	0.07082430367991296	0.8818180675037861	0.06800190504300895	0.8537350032027872	0.08022431291266091	0.7634243567141374	0.13688335663311132	0.8190770785289545	0.11553971384909541	0.8198026027882527	0.12077366432923788	0.8134827796468718	0.09385685999931141	0.7873773250682801	0.13810748373378007	0.8537350032027872	0.08022431291266091	0.8150300796810442	0.1560713216211625	0.7447975640799456	0.18618293768787172	0.69917447285961	0.14944584838617903	69
scvi_knn	0.0	whole cortex	class	50	0.721395818482148	0.12504185709028207	0.9071160917406648	0.06449837343726823	0.7243912640364609	0.11059787867011917	0.5893418021619955	0.1324257490195596	0.8102523269354176	0.13973826494810593	0.61725997347759	0.11331878092630986	0.7776238470650092	0.1090639596925869	0.8428836327409722	0.11778193322041969	0.7243912640364609	0.11059787867011917	0.8198228563928858	0.15903000076790882	0.7960042928680956	0.17690583392435835	0.7729336650059314	0.11820245566979028	69
