"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.341376297941159	0.0520706160581847	Inf	0.24767009601085	0.449360065630314
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.231251189130248	0.0412058467641499	Inf	0.160359544410337	0.321483149653599
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.463384232426701	0.0579617653467295	Inf	0.353523311347678	0.576918515379295
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.249825068021001	0.0433794327829614	Inf	0.174623341713657	0.343918019574147
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.259517620444362	0.0445271119219269	Inf	0.182035296838113	0.355640618479258
"whole cortex"	"seurat"	0.223835713162792	0.0402453623220853	Inf	0.154794936044119	0.312292003143749
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.241154425023314	0.0424626148846021	Inf	0.167821526453731	0.333682632161275
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.24019963782612	0.0425081055128013	Inf	0.166853557834945	0.332904460018032
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.228070185064762	0.0408709229567638	Inf	0.157858995861486	0.3177274691472
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.280652230047552	0.0470697127510247	Inf	0.198103026752503	0.381245662483694
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.258061139317702	0.0444372862303722	Inf	0.180796751276227	0.354073344637201
"whole cortex"	"scvi"	0.254158477237446	0.0441067104709807	Inf	0.177614507375156	0.349663980497755
