"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.72304448880234	0.169265846781857	Inf	1	5.53860143637629	1.99278277934756e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.600230674734624	0.0608687558619623	Inf	1	-5.0334935454949	3.10009562399793e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.5564047296914	0.151877485200581	Inf	1	4.53339078103067	0.000361317598560618
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.47891729157802	0.145265138304573	Inf	1	3.98385680900607	0.0039072143342791
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	1.79729880208867	0.176442382250428	Inf	1	5.97208610070368	1.53972450678275e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.63100081965822	0.175080092757258	Inf	1	4.55720304301518	0.000323407702012557
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.63954430368822	0.179793120125872	Inf	1	4.50863065169369	0.000405189239338077
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.75430583984028	0.189037316472463	Inf	1	5.21615729613272	1.18415198007149e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.32851484852497	0.146045156300023	Inf	1	2.58399625731981	0.288626004601455
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.49018956226668	0.1604309540167	Inf	1	3.70527987949446	0.0113985236915928
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.52103065429137	0.166163652830625	Inf	1	3.83899996995333	0.00689994742284661
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.348354716686296	0.0356309595651588	Inf	1	-10.3099075464757	1.22346577313692e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.903287605053791	0.0881526599338269	Inf	1	-1.0422515387722	0.996720919834959
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.858316370348617	0.0843711768846512	Inf	1	-1.55427173913033	0.925095720059413
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.04309483229765	0.102203748353302	Inf	1	0.430613910512141	0.999999504981886
