"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.91538892252702	0.0882158397351671	Inf	1	14.1114215192676	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.43190328939187	0.0670647290923442	Inf	1	7.66512853602605	8.64086580065759e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.43677407325005	0.0676227421307408	Inf	1	7.69988682122516	6.71351862990832e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	5.27747221106147	0.239879172150806	Inf	1	36.5967436001216	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.868767992369735	0.0496940628691651	Inf	1	-2.45939966444532	0.290732727629269
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.993590046692524	0.0548122008992454	Inf	1	-0.116568308075522	0.999999999928169
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.42362623852446	0.12875857694979	Inf	1	16.66336491102	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.56513948165379	0.135413553547945	Inf	1	17.8445532646353	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	2.46971568827309	0.131155449548835	Inf	1	17.0246639737369	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.747578349520119	0.0323858852291158	Inf	1	-6.71535219873184	8.43786485127396e-10
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.750121323326066	0.0326476545716518	Inf	1	-6.60614450183357	1.77368619791451e-09
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	2.75530058099051	0.110438067447761	Inf	1	25.286301456726	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.453572630681997	0.02412826271567	Inf	1	-14.8620091484337	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.518740624949245	0.026291248461008	Inf	1	-12.9501675689507	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.26534418677065	0.0600155500969113	Inf	1	4.96190364632364	3.06949671865508e-05
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.3392264367226	0.0628478524066611	Inf	1	6.22419906669964	2.17397118085216e-08
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.28940689758962	0.061083341899703	Inf	1	5.36552939886998	3.59225337209779e-06
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00340161510506	0.0450710312321187	Inf	1	0.07560053443876	0.999999999998564
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	3.68563453283415	0.156245226019346	Inf	1	30.7702142293183	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.606722534130572	0.0333898975001253	Inf	1	-9.0796733443078	1.28452803949131e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.693894660382061	0.036605933749879	Inf	1	-6.9271139911981	1.93272176041148e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.69259073324274	0.0848306546752043	Inf	1	10.5002533217684	8.71525074330748e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.79141950483487	0.0890176293098138	Inf	1	11.7326477132105	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.72477827697567	0.0863916058876125	Inf	1	10.882701557164	9.09272657168003e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	3.67313992458367	0.156432473258749	Inf	1	30.5494573562648	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.604665694171763	0.033179277806893	Inf	1	-9.16822072644725	1.18571819029967e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.691542299649781	0.0363564968463947	Inf	1	-7.01558817861659	1.03076103208366e-10
