"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.909796530810408	0.00635380174865453	Inf	0.896544665881955	0.921499557846899
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.911064535498028	0.00627318160072027	Inf	0.897978141750796	0.922616983833966
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.873732676939828	0.00855072474954368	Inf	0.856000965489204	0.889562643850096
"Dissection Primary auditory cortexA1"	"seurat"	0.91119222809932	0.00626497522964176	Inf	0.898122694066208	0.922729362721285
"Dissection Primary somatosensory cortex S1"	"seurat"	0.910656346223135	0.00629908834039136	Inf	0.897516783080128	0.922257185647212
"Dissection Primary visual cortexV1"	"seurat"	0.911283633704094	0.00625919114178085	Inf	0.898225968518261	0.922809962384515
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.911916074590278	0.00621902379816971	Inf	0.898940861201687	0.923367386293551
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.913347891119939	0.0061274033177587	Inf	0.900560892609588	0.924628211746537
"whole cortex"	"seurat"	0.913299705845316	0.0061306749676847	Inf	0.900505954911232	0.924586105360221
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.911113296415301	0.00627021133971176	Inf	0.898032978507732	0.922660179250177
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.909980738845273	0.00634232776740463	Inf	0.896752383064244	0.921662300299956
"Dissection Angular gyrus AnG"	"scvi"	0.92718141693105	0.00523224543836848	Inf	0.916237334374544	0.936794231927008
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.927443374944938	0.00521572187374415	Inf	0.916533278166482	0.937025377213124
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.862817512307379	0.00914888605814653	Inf	0.843881402907461	0.879783998009427
"Dissection Primary auditory cortexA1"	"scvi"	0.923338264325109	0.00548333989385125	Inf	0.911876416371923	0.933418172108006
"Dissection Primary somatosensory cortex S1"	"scvi"	0.928008667092933	0.00517806179719449	Inf	0.91717637815945	0.937520738083896
"Dissection Primary visual cortexV1"	"scvi"	0.927506600031513	0.00521039678922011	Inf	0.916607685231709	0.937078867668668
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.907601327319893	0.00649510269284061	Inf	0.894059250906167	0.919568091251539
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.924807002376968	0.00538986417405438	Inf	0.913537457825316	0.934712647674357
"whole cortex"	"scvi"	0.932575839855458	0.00487474625661027	Inf	0.92237033491583	0.941524745083144
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.933506097530223	0.00481239097365781	Inf	0.923429600043327	0.942339350647
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.933658923968426	0.00480286720478848	Inf	0.92360201423989	0.942474414254751
