"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	2.58146268544665	0.285211643548602	Inf	1	8.5836119330163	1.07136521876328e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	184.977805517082	26.3640844831479	Inf	1	36.6266377278154	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.55497011743141	0.174119376182799	Inf	1	3.94241820640974	0.0046094524886019
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.72736363243014	0.190126008694334	Inf	1	4.96602561610196	4.3848952660519e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	2.64535566895289	0.284477879988967	Inf	1	9.04610442685281	1.6198153929281e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.180977153459665	0.0257101561082967	Inf	1	-12.0325810545237	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.177379205100536	0.0260685264936741	Inf	1	-11.7678766549556	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	87.0701209953108	12.7678015160399	Inf	1	30.4607891188381	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.303811163295024	0.0394087241720028	Inf	1	-9.1843904150189	1.38666855775682e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.523524975498559	0.0666406909927778	Inf	1	-5.08413008082983	2.38236402355652e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.34811443146358	0.0448300369562781	Inf	1	-8.19403099441304	1.55764290354909e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	71.6561996266379	9.67841412935927	Inf	1	31.627770710147	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.602360098481285	0.0647995788098665	Inf	1	-4.7120096228788	0.000154978425125352
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.669141429844556	0.070474933981245	Inf	1	-3.81460664324746	0.007574216924505
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.02475069032237	0.105365588170477	Inf	1	0.237786291306056	0.99999999917376
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.0701064379043512	0.00976371368740725	Inf	1	-19.0833873084655	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0687126744463654	0.00993152176770115	Inf	1	-18.5268973488497	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq scvi"	33.7289868593416	4.67564823224027	Inf	1	25.3805743635616	0
