"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.913502187830253	0.0130200044356599	Inf	0.884342356844421	0.935843539348972
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.853344677040305	0.0205363132474784	Inf	0.808370177775085	0.889210531732714
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.856733312605685	0.0201639960037138	Inf	0.812514947984823	0.891910142341866
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.840678122979498	0.0220109784996817	Inf	0.792685334803326	0.879253086740012
"whole cortex"	"seurat"	0.65609817350651	0.03705550862919	Inf	0.580316201003681	0.724688125607185
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.79956337040107	0.0263971450265056	Inf	0.742831319375662	0.84636857401559
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.811453403351227	0.0250705658745906	Inf	0.757370230308991	0.855776871398957
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.776555465466292	0.0284446896001021	Inf	0.715939323913334	0.827355821335488
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.762092682604018	0.0296313446230359	Inf	0.699279056672761	0.815252350192622
"whole cortex"	"scvi"	0.790641757355738	0.0271107063236252	Inf	0.732586974636847	0.838865168206181
