"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.965918499865122	0.00737670029348782	Inf	0.948099752319559	0.977763077978402
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.965521261956567	0.0074598134714925	Inf	0.9475055203093	0.977500941869598
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.953328298415856	0.00996963306530117	Inf	0.929409433588467	0.969409267435746
"Dissection Primary auditory cortexA1"	"seurat"	0.966579791243208	0.00723875996062886	Inf	0.949087860387636	0.978200042750374
"Dissection Primary somatosensory cortex S1"	"seurat"	0.964079086649287	0.00776010591044098	Inf	0.945352807611104	0.976547515303492
"Dissection Primary visual cortexV1"	"seurat"	0.963565722512019	0.00786640173814585	Inf	0.944588416424556	0.976207406165155
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.959153852511106	0.00877853149269042	Inf	0.93802648611576	0.973283833519527
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.963918413240794	0.00779355485941928	Inf	0.945113031812193	0.976441298338118
"whole cortex"	"seurat"	0.947619115430239	0.0111205429332384	Inf	0.921021438388518	0.965594082332716
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.964780530719345	0.00761387562589501	Inf	0.946400273460223	0.977010989176546
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.964723822423055	0.00762586726141524	Inf	0.94631508909513	0.976973737456605
"Dissection Angular gyrus AnG"	"scvi"	0.984192982480188	0.00348719459325683	Inf	0.975684725125661	0.989755340757665
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.98368969200766	0.00359575370172854	Inf	0.974919326371215	0.989426443767102
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.974793055182271	0.00550628456530873	Inf	0.96142802560889	0.983606121976695
"Dissection Primary auditory cortexA1"	"scvi"	0.98284426914963	0.00377943814004363	Inf	0.973629836259048	0.98887572307326
"Dissection Primary somatosensory cortex S1"	"scvi"	0.985589584817969	0.00318367732977136	Inf	0.977815886408673	0.990665249515005
"Dissection Primary visual cortexV1"	"scvi"	0.980287081920319	0.00432981631690197	Inf	0.969746441511322	0.987203718435889
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.912196919910414	0.0179400894963063	Inf	0.870089392479345	0.941572750670608
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.980851181925758	0.0042084165392653	Inf	0.970602883733418	0.987572506494017
"whole cortex"	"scvi"	0.979613358931856	0.00447466375368465	Inf	0.968724128249139	0.986763122207607
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.980689911973799	0.00424372896304914	Inf	0.970356223107377	0.987467846263802
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.983926158398313	0.00354473520963214	Inf	0.975278970685081	0.989580953098775
