"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.816382597773553	0.0140691613053229	Inf	0.787190868044869	0.842371833378042
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.814779330640024	0.014165285401498	Inf	0.785397197255282	0.840953279588957
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.805037932282648	0.014737783084052	Inf	0.774525536259976	0.832315179710257
"Dissection Primary auditory cortexA1"	"seurat"	0.81666048155326	0.0140529823171837	Inf	0.787500704901016	0.842618543081597
"Dissection Primary somatosensory cortex S1"	"seurat"	0.816662724960377	0.0140525086377788	Inf	0.787503957785411	0.842619939281625
"Dissection Primary visual cortexV1"	"seurat"	0.810313240637244	0.0144300812040789	Inf	0.780407551134771	0.836996834072938
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.814330924970119	0.0141925786494079	Inf	0.78489465547827	0.840557254638242
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.812001072777166	0.0143297494737432	Inf	0.782293756041999	0.838491563717863
"whole cortex"	"seurat"	0.709484536906876	0.0194127566753691	Inf	0.670022217511005	0.746016468974774
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.815641810718852	0.01411341670629	Inf	0.786362444476514	0.841716111192712
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.812939489700078	0.0142737240477191	Inf	0.783343026659737	0.839322221158906
"Dissection Angular gyrus AnG"	"scvi"	0.839861501138514	0.0126463651964157	Inf	0.813498421745004	0.863125020236197
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.837909277081974	0.0127662377590379	Inf	0.811307056657541	0.861401772466015
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.8146821880323	0.0141822748011154	Inf	0.785264079509434	0.840886724781371
"Dissection Primary auditory cortexA1"	"scvi"	0.836000214851205	0.0128909239261099	Inf	0.809147746588381	0.859729555276163
"Dissection Primary somatosensory cortex S1"	"scvi"	0.834601287132723	0.0129833815904743	Inf	0.80756310552447	0.858506114353755
"Dissection Primary visual cortexV1"	"scvi"	0.82761869122641	0.0134234922246937	Inf	0.799701521344561	0.852363169283289
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.824835379108613	0.0135745620589166	Inf	0.796621756877694	0.84987266981812
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.811800296187779	0.0143740627735714	Inf	0.781998575693454	0.83837004754125
"whole cortex"	"scvi"	0.833739378998132	0.0130259103812133	Inf	0.806618647460901	0.857727442817497
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.834409195094631	0.0129858059395133	Inf	0.807368178287826	0.858320405421496
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.841537990848038	0.0125327587839346	Inf	0.815403937726281	0.86458657519523
