"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.887397937540468	0.028455933047051	Inf	0.818508767016612	0.932301371848085
"Dissection Angular gyrus AnG"	"seurat"	0.936969441111921	0.0168226772189053	Inf	0.894799563799197	0.962935603742974
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.937999684053876	0.0165655829828471	Inf	0.896443900445856	0.963557554418848
"Dissection Primary auditory cortexA1"	"seurat"	0.938351918823999	0.0164781093899109	Inf	0.897004880133584	0.963770734673863
"Dissection Primary somatosensory cortex S1"	"seurat"	0.937031662856103	0.0168073076986308	Inf	0.894898365947297	0.962973349074183
"Dissection Primary visual cortexV1"	"seurat"	0.93371101123985	0.017630514117168	Inf	0.889618878058223	0.960963237992176
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.890061954353117	0.0278685911212438	Inf	0.822469303698035	0.933985132738941
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.924855365231722	0.01979403149755	Inf	0.875664123800889	0.955572384617866
"whole cortex"	"seurat"	0.892624189123871	0.0272975303502833	Inf	0.826299156584344	0.935597872021872
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.933278469546991	0.017735440112772	Inf	0.888938740324277	0.960698784281141
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.937294202782996	0.0167418795510506	Inf	0.895317079879619	0.963131934585922
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.92611796736881	0.0194844847891537	Inf	0.877654762589283	0.956339011076421
"Dissection Angular gyrus AnG"	"scvi"	0.958003676429426	0.0114601064840685	Inf	0.928838407037918	0.975530584888759
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.957510140008434	0.0115883467724917	Inf	0.928029367276073	0.975237158622402
"Dissection Primary auditory cortexA1"	"scvi"	0.955401681782786	0.0121370308024548	Inf	0.924571875209924	0.973984955260018
"Dissection Primary somatosensory cortex S1"	"scvi"	0.960425081898784	0.0108268541191412	Inf	0.932822804999488	0.976965977236305
"Dissection Primary visual cortexV1"	"scvi"	0.951342349226803	0.0131846662930938	Inf	0.917950010258773	0.971565779692201
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.902136122180042	0.0251428046556917	Inf	0.840642562944056	0.941550176546716
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.941916734571587	0.0155804219513968	Inf	0.902724722245152	0.965914583674373
"whole cortex"	"scvi"	0.948736029337087	0.0138527758733916	Inf	0.913717473604896	0.970008491581965
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.952074619821579	0.0129950144051251	Inf	0.919146017873527	0.972001222807561
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.960640629354384	0.0107702254369257	Inf	0.933178476390618	0.977093493975869
