"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.0203747420578879	0.00781130959234869	Inf	1	-10.1555606775448	1.14241949233929e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	1.00000253090661	0.322816852039132	Inf	1	7.84007960042308e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.00000254973629	0.322816859000845	Inf	1	7.89840887699268e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00000061158737	0.32281614242707	Inf	1	1.89453832986896e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.383019526202064	0.13000413539108	Inf	1	-2.82738762794536	0.168346505908497
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.04699962667096	0.367069017649839	Inf	1	0.131003159894715	0.999999999998939
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.0469919625322	0.367066000674072	Inf	1	0.130982398286977	0.999999999998941
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.04699088968317	0.367065578349195	Inf	1	0.130979491999947	0.999999999998941
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.0469914481946	0.367065798206089	Inf	1	0.130981004976109	0.999999999998941
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.04699308767922	0.36706644358603	Inf	1	0.130985446242289	0.99999999999894
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.04699486062047	0.367067141501178	Inf	1	0.130990249024694	0.99999999999894
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	49.080500163656	18.8165844710581	Inf	1	10.1555653378541	1.14463993838854e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	49.0805010878238	18.8165848521267	Inf	1	10.1555653725263	1.14463993838854e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	49.0804059627459	18.8165456285263	Inf	1	10.1555618036987	1.14352971536391e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	18.7987423405825	7.07346375375005	Inf	1	7.79696675671861	4.87498930112906e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	51.3871352921313	21.1260845191665	Inf	1	9.58217583995948	9.20374887414255e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	51.3867591333198	21.1259197784657	Inf	1	9.58216261362291	9.31477117660506e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq scvi"	51.3867064774861	21.1258967175883	Inf	1	9.58216076214666	9.18154441365004e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	51.3867338894368	21.1259087227837	Inf	1	9.58216172600213	9.24815779512755e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	51.3868143559585	21.125943963492	Inf	1	9.58216455534923	9.18154441365004e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	51.3869013725812	21.12598207286	Inf	1	9.58216761500079	9.13713549266504e-14
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.00000001882963	0.322816160694789	Inf	1	5.83292765693834e-08	1
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999998080685612	0.322815444122638	Inf	1	-5.94554127055545e-06	1
"BrainAgingSpatialAtlas snRNAseq seurat / whole cortex seurat"	0.383018556817865	0.1300038481481	Inf	1	-2.8273941757666	0.168343844044742
"BrainAgingSpatialAtlas snRNAseq seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.04699697681939	0.367068202411104	Inf	1	0.130995900335703	0.99999999999894
