"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	0.0732568479322518	0.136673397735602	0.535999317687037	0.591959022009998	0.591959022009998	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"cutoff"	-0.594172565177853	0.1890722684882	-3.14256855290724	0.00167472491717771	0.00297728874164926	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi"	-1.15853700125143	0.161094358371179	-7.19166712580982	6.40049240616559e-13	1.02407878498649e-11	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.605591354587294	0.155457299441834	3.8955478884662	9.79770006891655e-05	0.000195954001378331	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"referenceBrainAgingSpatialAtlas snRNAseq"	0.3324731683493	0.15681088176777	2.1202174530316	0.0339877112261623	0.0418310292014306	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.75035316138454	0.155195753426886	4.83488204294221	1.33224609896419e-06	8.00230691283882e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.338792144139798	0.157794892875028	-2.14704125061967	0.0317899977342342	0.0418310292014306	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"referencewhole cortex"	0.680683527581912	0.155334702897391	4.38204415938885	1.17570970903869e-05	3.76227106892381e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"subsample_ref100"	-0.300871777524505	0.0754937082145028	-3.98538877795786	6.73697284127369e-05	0.000153987950657684	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"subsample_ref50"	-0.183772712920257	0.0747215016933218	-2.45943548718429	0.0139155704898281	0.022264912783725	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"cutoff:methodscvi"	-1.17343595440102	0.253426816307839	-4.63027540453982	3.65179694283725e-06	1.4607187771349e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.449763702687565	0.207607899263348	-2.1664093913741	0.0302799169476001	0.0418310292014306	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi:referenceBrainAgingSpatialAtlas snRNAseq"	-0.423999628552644	0.207458582849663	-2.04377964376581	0.040975321034168	0.0468289383247635	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.317543746577018	0.208087873792068	-1.52600793496657	0.127007888358269	0.135475080915486	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.01583089843948	0.211139742073281	4.81117807791447	1.50043254615728e-06	8.00230691283882e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	-0.841191493296488	0.206438572108308	-4.07477868455298	4.60581276846727e-05	0.000122821673825794	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.0660200804288985	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	5614.63363293442	-11193.2672658688	-11095.0823067803
