label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8934898002905349	0.18177994051609325	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8934898002905349	0.18177994051609325	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8934898002905349	0.18177994051609325	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.0	whole cortex	class	0.8765098236558594	0.1873297804672525	192
Astrocyte	scvi	0.0	whole cortex	family	0.8765098236558594	0.1873297804672525	192
Astrocyte	scvi	0.0	whole cortex	subclass	0.8765098236558594	0.1873297804672525	192
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8046377896573021	0.21528036757875774	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8934898002905349	0.1817799405160933	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8934898002905349	0.1817799405160933	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8934898002905349	0.1817799405160933	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7604345775815312	0.239298748097605	192
Astrocyte	scvi	0.05	whole cortex	class	0.8765098236558594	0.18732978046725243	192
Astrocyte	scvi	0.05	whole cortex	family	0.8765098236558594	0.18732978046725243	192
Astrocyte	scvi	0.05	whole cortex	subclass	0.8765098236558594	0.18732978046725243	192
Astrocyte	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8046377896573021	0.21528036757875774	192
