"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.00806266288055611	0.00113493330845608	Inf	0.00611697949770462	0.0106206141459144
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.00806265989739871	0.00113493299811653	Inf	0.00611697707182311	0.0106206104998545
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.00806266826265709	0.00113493386836144	Inf	0.0061169838743858	0.0106206207240053
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.00806265260283821	0.00113493223925679	Inf	0.00611697113994423	0.0106206015843265
"whole cortex"	"seurat"	0.0080626640011713	0.00113493342503479	Inf	0.0061169804089799	0.0106206155155484
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.0068625477758809	0.00101933235893729	Inf	0.00512785744194158	0.0091786482392718
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.00686257453056061	0.0010193354045507	Inf	0.00512787879035857	0.00917868158388658
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.00686258226442125	0.00101933628493294	Inf	0.00512788496145433	0.00917869122267116
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.0068625666123622	0.00101933450318424	Inf	0.00512787247217406	0.00917867171535966
"whole cortex"	"scvi"	0.818179921942493	0.0131300223360975	Inf	0.791018213837127	0.842514224590945
