"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.00000037300409	0.144605344326032	Inf	1	2.57946314331548e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999999327040678	0.144605155604265	Inf	1	-4.65376972930207e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00000128509285	0.144605508893027	Inf	1	8.88689294937705e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.999999859882071	0.14460525174408	Inf	1	-9.68968396583049e-07	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.1763003941306	0.189110362406145	Inf	1	1.00999700174108	0.991758881617947
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17629577647472	0.18910947162627	Inf	1	1.009973376535	0.991760285482479
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.17629444167543	0.189109214133817	Inf	1	1.00996654730767	0.99176069125525
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17629714309228	0.189109735256766	Inf	1	1.00998036854264	0.991759870021164
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.00180628920203221	0.000307151964314118	Inf	1	-37.145752636729	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999998954036981	0.144605115028211	Inf	1	-7.23323287261794e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00000091208843	0.144605468316867	Inf	1	6.30742980606257e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.999999486878176	0.144605211168007	Inf	1	-3.54843153989913e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.17629995536591	0.189110306051287	Inf	1	1.00999460583539	0.991759023996964
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17629533771175	0.189109415271644	Inf	1	1.00997098062943	0.991760427842026
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.17629400291296	0.189109157779311	Inf	1	1.00996415140186	0.991760833609186
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.1762967043288	0.189109678902086	Inf	1	1.00997797263695	0.991760012386478
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.00180628852827921	0.000307151869717005	Inf	1	-37.1457524149691	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00000195805349	0.144605582098986	Inf	1	1.35406626786778e-05	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.00000053284175	0.1446053249499	Inf	1	3.68480133272012e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.17630118573345	0.189110464079379	Inf	1	1.01000132434364	0.99175862473811
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17629656807446	0.189109573298944	Inf	1	1.00997769913808	0.991760028637724
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.17629523327427	0.189109315806334	Inf	1	1.00997086991088	0.991760434420636
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17629793469294	0.189109836929603	Inf	1	1.00998469114558	0.991759613166025
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.00180629041759218	0.00030715213498327	Inf	1	-37.1457530367479	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.999998574791051	0.144605111949439	Inf	1	-9.8558613459617e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.17629888247731	0.189110168249761	Inf	1	1.00998874724828	0.991759372140863
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17629426482737	0.189109277470832	Inf	1	1.00996512204186	0.991760775938365
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.17629293002979	0.189109019978681	Inf	1	1.00995829281429	0.99176118169177
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17629563144317	0.189109541101023	Inf	1	1.00997211404973	0.991760360496879
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.00180628688078585	0.000307151638403024	Inf	1	-37.1457518727739	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.1763005589514	0.189110383575652	Inf	1	1.00999790175684	0.991758828133129
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17629594129487	0.189109492795623	Inf	1	1.00997427655107	0.991760232004953
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.17629460649539	0.189109235303157	Inf	1	1.00996744732366	0.991760637779842
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17629730791262	0.189109756426165	Inf	1	1.00998126855861	0.99175981654148
"whole cortex seurat / whole cortex scvi"	0.00180628945512575	0.000307151999849449	Inf	1	-37.1457527200112	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.999996074424611	0.144616889511784	Inf	1	-2.71446004492742e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999994939681054	0.144616684771882	Inf	1	-3.49911640591148e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999997236217607	0.144617099132267	Inf	1	-1.91110082431436e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.00153556796465008	0.000249239047922817	Inf	1	-39.9163863056162	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999998865251989	0.144617111898795	Inf	1	-7.84656360987598e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00000116179756	0.14461752626057	Inf	1	8.03359220614888e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.00153557399266155	0.000249239839849719	Inf	1	-39.9163919858018	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00000229654817	0.144617649728696	Inf	1	1.58801558160204e-05	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.00153557573515307	0.000249240068768606	Inf	1	-39.9163936277303	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.00153557220863751	0.000249239605474466	Inf	1	-39.9163903047346	0
