"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.977748457018387	0.0113370042261451	Inf	0.940561085003749	0.991870996535315
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.976290724390693	0.0120616436415412	Inf	0.936824838844882	0.991330209096476
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.906734546254595	0.0440649889574262	Inf	0.777841116871385	0.964279983199882
"Dissection Primary auditory cortexA1"	"seurat"	0.977434503924631	0.0114932722365687	Inf	0.939754760417425	0.99175462386842
"Dissection Primary somatosensory cortex S1"	"seurat"	0.977591720627041	0.0114150406323617	Inf	0.940158385566322	0.991812911758142
"Dissection Primary visual cortexV1"	"seurat"	0.976480934815637	0.0119672332100451	Inf	0.937311216112995	0.991400843992122
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.954591837885982	0.0225868244659017	Inf	0.883324493796398	0.983157898998669
"whole cortex"	"seurat"	0.973801028579083	0.0132941902655564	Inf	0.930486185318244	0.99040424118302
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.97562378426644	0.0123921470827356	Inf	0.935123092524284	0.991082232538327
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.977295925693888	0.0115622153862358	Inf	0.939399128260526	0.991703241733301
"Dissection Angular gyrus AnG"	"scvi"	0.977418494473485	0.0115008816502988	Inf	0.939715459642912	0.991748429379249
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.973207987000635	0.0135864623318369	Inf	0.928986036916293	0.990182967035695
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.933823143811641	0.0321994362009248	Inf	0.835582683516755	0.975112593713408
"Dissection Primary auditory cortexA1"	"scvi"	0.976887677815998	0.0117648698900973	Inf	0.938354099641332	0.99155157472712
"Dissection Primary somatosensory cortex S1"	"scvi"	0.978210617490687	0.0111064915800525	Inf	0.941751081292608	0.992042009356718
"Dissection Primary visual cortexV1"	"scvi"	0.969839848906263	0.0152415678947134	Inf	0.920512505489657	0.988924559097341
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.9410215468213	0.0289187680221867	Inf	0.851768195993764	0.97792636774288
"whole cortex"	"scvi"	0.980267095573835	0.0100794534221363	Inf	0.947062155992947	0.992802720534248
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.977511924486059	0.011454109572486	Inf	0.939956722748094	0.991782863080551
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.978510087361077	0.0109572118222655	Inf	0.942522137802823	0.992152916894288
