"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.21635329355959	0.0658610234884998	Inf	1	3.61718712423734	0.0111128659406556
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.32806369776881	0.0725094628867447	Inf	1	5.19657563991501	8.99759567907221e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.43085865843413	0.0783495640022972	Inf	1	6.54299099417672	2.71104960702928e-09
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	4.4034505717998	0.245847349417992	Inf	1	26.5515341239943	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.03538938506677	0.0666320996842651	Inf	1	0.54040515801272	0.999944508649635
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.81854454025023	0.050900212145207	Inf	1	-3.2199295993587	0.0421101862236167
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.48297040834847	0.0921692864792627	Inf	1	6.34007514357852	1.03192476785807e-08
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.43614422203651	0.0874641334201036	Inf	1	5.94334465076096	1.25233969860972e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.50888852972115	0.092596008254039	Inf	1	6.70349052520978	9.15213904661982e-10
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.09184042564008	0.0582386075474675	Inf	1	1.64726244491289	0.824728521066675
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.17635120158783	0.062880545206994	Inf	1	3.03845898245422	0.072140201620844
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.62020688817585	0.195955477522274	Inf	1	23.7682002196401	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.851224221243126	0.0530165724799889	Inf	1	-2.58626577249895	0.223955330908981
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.672949664036184	0.0403978359525903	Inf	1	-6.59800432765199	1.87379722849101e-09
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.21919381169976	0.0728724063348807	Inf	1	3.31582044169115	0.0311129695587037
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.18069661967512	0.0689740703936016	Inf	1	2.84337523014222	0.122119331559365
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.2405018654617	0.0730615719828099	Inf	1	3.6592154733246	0.00953904666130523
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.07740213126676	0.0580835351778239	Inf	1	1.38289186039735	0.932737601706323
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	3.31569229638438	0.181430475983431	Inf	1	21.9059618146518	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.779623286749165	0.0487860731701197	Inf	1	-3.97824360973016	0.00279139076103718
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.6163443377192	0.0372251273288269	Inf	1	-8.0128543343283	1.82631687550838e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.11664102470379	0.067181267720392	Inf	1	1.83374815842089	0.713672567366868
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.08138203344409	0.0636289032826973	Inf	1	1.32969767085046	0.946994720138305
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.1361567462887	0.0673992531948023	Inf	1	2.1518320949692	0.490494819305965
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	3.07748815429383	0.168619771294597	Inf	1	20.5162577401075	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.723614019430721	0.0453056259102172	Inf	1	-5.16684339023274	1.05438639255162e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.572065266841946	0.0345541101236254	Inf	1	-9.24635894025438	1.10023101740353e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.03641991443891	0.0623588146767463	Inf	1	0.594546447199927	0.999875862810223
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00369398023433	0.0590703580897485	Inf	1	0.0626506206065218	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	1.05453359828874	0.0625621180491933	Inf	1	0.895018275415733	0.996656220454649
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.235131374403865	0.0151335010626154	Inf	1	-22.4917376785021	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.185887073535532	0.0115356641141415	Inf	1	-27.1138745352783	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.336774623484043	0.0206580197438949	Inf	1	-17.7425402513907	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.326140647798738	0.0195555724534441	Inf	1	-18.6860621725091	0
"whole cortex seurat / whole cortex scvi"	0.342660489795036	0.0206947788898833	Inf	1	-17.7336794481981	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.790566865042221	0.0443586437256722	Inf	1	-4.1882975279939	0.0011647563606314
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.43228280078691	0.0809272099506254	Inf	1	6.35849891568372	9.1551813907742e-09
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.38705712338735	0.0765291957103339	Inf	1	5.93006819037022	1.35779030241423e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	1.45731504638117	0.0812387156233602	Inf	1	6.75562906658625	6.39672537161573e-10
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.81171620532113	0.097574234590454	Inf	1	11.0342334106991	5.99520433297585e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.75450956107713	0.0920652264585288	Inf	1	10.7137803796685	8.90398865749376e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.84337987186364	0.0977685312782195	Inf	1	11.5314461691046	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.968424058869717	0.0508467289278591	Inf	1	-0.611093185985131	0.999843835930575
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.01747716692577	0.0539823380246823	Inf	1	0.326569971026818	0.999999296814381
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	1.0506525086885	0.0541942073718919	Inf	1	0.95792931190365	0.994419342660278
