"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.864066760700111	0.0356342271415807	Inf	0.778140380518163	0.920129673332239
"Dissection Angular gyrus AnG"	"seurat"	0.919631846694596	0.0224256897959941	Inf	0.863262785637072	0.954001332996367
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.914574715696167	0.023705165112464	Inf	0.855218853509328	0.950990967257563
"Dissection Primary auditory cortexA1"	"seurat"	0.918616010234832	0.0226840640451433	Inf	0.86164164094227	0.953397908880774
"Dissection Primary somatosensory cortex S1"	"seurat"	0.917190999802898	0.0230453694076866	Inf	0.859371999058457	0.9525503669821
"Dissection Primary visual cortexV1"	"seurat"	0.918073229867488	0.0228218548056692	Inf	0.860776482575163	0.953075246423045
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.885143857805985	0.0308457134232136	Inf	0.809598188462418	0.933188882225162
"whole cortex"	"seurat"	0.912414603472425	0.0242473947223622	Inf	0.851800388489485	0.949701301521308
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.906470423585344	0.0257230822687527	Inf	0.842456578865398	0.946136835729373
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.914142707615287	0.0238142008746789	Inf	0.854533146756225	0.95073367963439
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.893495749380422	0.0288690209005749	Inf	0.822351701332715	0.938286402241125
"Dissection Angular gyrus AnG"	"scvi"	0.947348100423624	0.0151341694845559	Inf	0.908485764247101	0.970247669560669
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.941522399286596	0.0167047685340395	Inf	0.898821198851819	0.96686644435124
"Dissection Primary auditory cortexA1"	"scvi"	0.947562605635526	0.015076022212949	Inf	0.908843044333941	0.970371908970169
"Dissection Primary somatosensory cortex S1"	"scvi"	0.946884298848161	0.0152600169422036	Inf	0.907712954226706	0.969979202889845
"Dissection Primary visual cortexV1"	"scvi"	0.937621470573408	0.0177453866390939	Inf	0.892396967195114	0.964592707043937
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.900769208498037	0.027117899249472	Inf	0.833574367805191	0.942698896962813
"whole cortex"	"scvi"	0.952210432435226	0.0138073503091074	Inf	0.916620134195238	0.973055740609882
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.945956569207261	0.015510688513644	Inf	0.90617096850976	0.96944109667418
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.950881399356206	0.0141713689610803	Inf	0.914390836358569	0.972289369009254
