label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Astrocyte	scvi	0.0	Dissection Angular gyrus AnG	class	0.9837210519668107	0.06554879183463055	1872
Astrocyte	scvi	0.0	Dissection Angular gyrus AnG	family	0.9837442775335146	0.06554685197661203	1872
Astrocyte	scvi	0.0	Dissection Angular gyrus AnG	subclass	0.9837210519668107	0.06554879183463055	1872
Astrocyte	scvi	0.0	Dissection Anterior cingulate cortex ACC	class	0.979909058861701	0.07663498071405499	1872
Astrocyte	scvi	0.0	Dissection Anterior cingulate cortex ACC	family	0.9799729291701365	0.07659882612513659	1872
Astrocyte	scvi	0.0	Dissection Anterior cingulate cortex ACC	subclass	0.979909058861701	0.07663498071405499	1872
Astrocyte	scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	0.8839407002450308	0.19791943730189923	1872
Astrocyte	scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	family	0.8839602871396178	0.19792086144054363	1872
Astrocyte	scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.8839407002450308	0.19791943730189923	1872
Astrocyte	scvi	0.0	Dissection Primary auditory cortexA1	class	0.9765424469532538	0.08175717883434072	1872
Astrocyte	scvi	0.0	Dissection Primary auditory cortexA1	family	0.9765735394362693	0.08172977536004168	1872
Astrocyte	scvi	0.0	Dissection Primary auditory cortexA1	subclass	0.9765424469532538	0.08175717883434072	1872
Astrocyte	scvi	0.0	Dissection Primary somatosensory cortex S1	class	0.9835940189608207	0.06661499256690172	1872
Astrocyte	scvi	0.0	Dissection Primary somatosensory cortex S1	family	0.9837312242088119	0.0664920007900908	1872
Astrocyte	scvi	0.0	Dissection Primary somatosensory cortex S1	subclass	0.9835940189608207	0.06661499256690172	1872
Astrocyte	scvi	0.0	Dissection Primary visual cortexV1	class	0.9804176303341009	0.06909454778594072	1872
Astrocyte	scvi	0.0	Dissection Primary visual cortexV1	family	0.9815978660009481	0.06605796024840674	1872
Astrocyte	scvi	0.0	Dissection Primary visual cortexV1	subclass	0.9804176303341009	0.06909454778594072	1872
Astrocyte	scvi	0.0	Human Multiple Cortical Areas SMART-seq	class	0.9724949842667985	0.0761038634170946	1872
Astrocyte	scvi	0.0	Human Multiple Cortical Areas SMART-seq	family	0.9728821984081168	0.07489050656428062	1872
Astrocyte	scvi	0.0	Human Multiple Cortical Areas SMART-seq	subclass	0.9724949842667985	0.0761038634170946	1872
Astrocyte	scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9847272774139307	0.06452708634513801	1872
Astrocyte	scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9848439782771015	0.06447807514018411	1872
Astrocyte	scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9847272774139307	0.06452708634513801	1872
Astrocyte	scvi	0.0	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9852383367301921	0.06322222082242464	1872
Astrocyte	scvi	0.0	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9855194015260378	0.06248103046151537	1872
Astrocyte	scvi	0.0	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9852383367301921	0.06322222082242464	1872
Astrocyte	scvi	0.0	whole cortex	class	0.9860631419437395	0.05864609861223789	1872
Astrocyte	scvi	0.0	whole cortex	family	0.9863227867115966	0.05808993059255499	1872
Astrocyte	scvi	0.0	whole cortex	subclass	0.9860631419437395	0.05864609861223789	1872
Astrocyte	scvi	0.05	Dissection Angular gyrus AnG	class	0.9837210519668107	0.06554879183463065	1872
Astrocyte	scvi	0.05	Dissection Angular gyrus AnG	family	0.9837442775335146	0.06554685197661211	1872
Astrocyte	scvi	0.05	Dissection Angular gyrus AnG	subclass	0.9837210519668107	0.06554879183463065	1872
Astrocyte	scvi	0.05	Dissection Anterior cingulate cortex ACC	class	0.979909058861701	0.07663498071405499	1872
Astrocyte	scvi	0.05	Dissection Anterior cingulate cortex ACC	family	0.9799729291701365	0.0765988261251365	1872
Astrocyte	scvi	0.05	Dissection Anterior cingulate cortex ACC	subclass	0.979909058861701	0.07663498071405499	1872
Astrocyte	scvi	0.05	Dissection Dorsolateral prefrontal cortex DFC	class	0.8839407002450308	0.19791943730189926	1872
Astrocyte	scvi	0.05	Dissection Dorsolateral prefrontal cortex DFC	family	0.8839602871396178	0.19792086144054366	1872
Astrocyte	scvi	0.05	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.8839407002450308	0.19791943730189926	1872
Astrocyte	scvi	0.05	Dissection Primary auditory cortexA1	class	0.9765424469532538	0.08175717883434079	1872
Astrocyte	scvi	0.05	Dissection Primary auditory cortexA1	family	0.9765735394362693	0.08172977536004174	1872
Astrocyte	scvi	0.05	Dissection Primary auditory cortexA1	subclass	0.9765424469532538	0.08175717883434079	1872
Astrocyte	scvi	0.05	Dissection Primary somatosensory cortex S1	class	0.9835940189608207	0.06661499256690172	1872
Astrocyte	scvi	0.05	Dissection Primary somatosensory cortex S1	family	0.9837312242088119	0.06649200079009086	1872
Astrocyte	scvi	0.05	Dissection Primary somatosensory cortex S1	subclass	0.9835940189608207	0.06661499256690172	1872
Astrocyte	scvi	0.05	Dissection Primary visual cortexV1	class	0.9804176303341009	0.06909454778594074	1872
Astrocyte	scvi	0.05	Dissection Primary visual cortexV1	family	0.9815978660009481	0.06605796024840678	1872
Astrocyte	scvi	0.05	Dissection Primary visual cortexV1	subclass	0.9804176303341009	0.06909454778594074	1872
Astrocyte	scvi	0.05	Human Multiple Cortical Areas SMART-seq	class	0.9724949842667985	0.07610386341709456	1872
Astrocyte	scvi	0.05	Human Multiple Cortical Areas SMART-seq	family	0.9728821984081168	0.07489050656428066	1872
Astrocyte	scvi	0.05	Human Multiple Cortical Areas SMART-seq	subclass	0.9724949842667985	0.07610386341709456	1872
Astrocyte	scvi	0.05	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9847272774139307	0.06452708634513805	1872
Astrocyte	scvi	0.05	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9848439782771015	0.0644780751401841	1872
Astrocyte	scvi	0.05	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9847272774139307	0.06452708634513805	1872
Astrocyte	scvi	0.05	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9852383367301921	0.06322222082242468	1872
Astrocyte	scvi	0.05	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9855194015260378	0.06248103046151539	1872
Astrocyte	scvi	0.05	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9852383367301921	0.06322222082242468	1872
Astrocyte	scvi	0.05	whole cortex	class	0.9860631419437395	0.058646098612238	1872
Astrocyte	scvi	0.05	whole cortex	family	0.9863227867115966	0.05808993059255504	1872
Astrocyte	scvi	0.05	whole cortex	subclass	0.9860631419437395	0.058646098612238	1872
Astrocyte	scvi	0.1	Dissection Angular gyrus AnG	class	0.9837210519668107	0.06554879183463053	1872
Astrocyte	scvi	0.1	Dissection Angular gyrus AnG	family	0.9837442775335146	0.06554685197661203	1872
Astrocyte	scvi	0.1	Dissection Angular gyrus AnG	subclass	0.9837210519668107	0.06554879183463053	1872
Astrocyte	scvi	0.1	Dissection Anterior cingulate cortex ACC	class	0.979909058861701	0.07663498071405492	1872
Astrocyte	scvi	0.1	Dissection Anterior cingulate cortex ACC	family	0.9799729291701365	0.07659882612513655	1872
Astrocyte	scvi	0.1	Dissection Anterior cingulate cortex ACC	subclass	0.979909058861701	0.07663498071405492	1872
Astrocyte	scvi	0.1	Dissection Dorsolateral prefrontal cortex DFC	class	0.8839407002450308	0.19791943730189954	1872
Astrocyte	scvi	0.1	Dissection Dorsolateral prefrontal cortex DFC	family	0.8839602871396178	0.1979208614405437	1872
Astrocyte	scvi	0.1	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.8839407002450308	0.19791943730189954	1872
Astrocyte	scvi	0.1	Dissection Primary auditory cortexA1	class	0.9765424469532538	0.0817571788343407	1872
Astrocyte	scvi	0.1	Dissection Primary auditory cortexA1	family	0.9765735394362693	0.08172977536004167	1872
Astrocyte	scvi	0.1	Dissection Primary auditory cortexA1	subclass	0.9765424469532538	0.0817571788343407	1872
Astrocyte	scvi	0.1	Dissection Primary somatosensory cortex S1	class	0.9835940189608207	0.06661499256690175	1872
Astrocyte	scvi	0.1	Dissection Primary somatosensory cortex S1	family	0.9837312242088119	0.06649200079009082	1872
Astrocyte	scvi	0.1	Dissection Primary somatosensory cortex S1	subclass	0.9835940189608207	0.06661499256690175	1872
Astrocyte	scvi	0.1	Dissection Primary visual cortexV1	class	0.9804176303341009	0.06909454778594068	1872
Astrocyte	scvi	0.1	Dissection Primary visual cortexV1	family	0.9815978660009481	0.06605796024840668	1872
Astrocyte	scvi	0.1	Dissection Primary visual cortexV1	subclass	0.9804176303341009	0.06909454778594068	1872
Astrocyte	scvi	0.1	Human Multiple Cortical Areas SMART-seq	class	0.9724949842667985	0.0761038634170946	1872
Astrocyte	scvi	0.1	Human Multiple Cortical Areas SMART-seq	family	0.9728821984081168	0.07489050656428062	1872
Astrocyte	scvi	0.1	Human Multiple Cortical Areas SMART-seq	subclass	0.9724949842667985	0.0761038634170946	1872
Astrocyte	scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9847272774139307	0.06452708634513807	1872
Astrocyte	scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9848439782771015	0.06447807514018408	1872
Astrocyte	scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9847272774139307	0.06452708634513807	1872
Astrocyte	scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9852383367301921	0.0632222208224246	1872
Astrocyte	scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9855194015260378	0.062481030461515326	1872
Astrocyte	scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9852383367301921	0.0632222208224246	1872
Astrocyte	scvi	0.1	whole cortex	class	0.9860631419437395	0.05864609861223802	1872
Astrocyte	scvi	0.1	whole cortex	family	0.9863227867115966	0.058089930592554954	1872
Astrocyte	scvi	0.1	whole cortex	subclass	0.9860631419437395	0.05864609861223802	1872
Astrocyte	scvi	0.15	Dissection Angular gyrus AnG	class	0.9837194105436007	0.06566073628636954	1872
Astrocyte	scvi	0.15	Dissection Angular gyrus AnG	family	0.9837426361103044	0.06565880031662967	1872
Astrocyte	scvi	0.15	Dissection Angular gyrus AnG	subclass	0.9837194105436007	0.06566073628636954	1872
Astrocyte	scvi	0.15	Dissection Anterior cingulate cortex ACC	class	0.9797928166887361	0.07680008341077779	1872
Astrocyte	scvi	0.15	Dissection Anterior cingulate cortex ACC	family	0.9798566869971717	0.07676410335170322	1872
Astrocyte	scvi	0.15	Dissection Anterior cingulate cortex ACC	subclass	0.9797928166887361	0.07680008341077779	1872
Astrocyte	scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	class	0.88410328220112	0.19795334164842446	1872
Astrocyte	scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	family	0.8841228690957068	0.1979547494476678	1872
Astrocyte	scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.88410328220112	0.19795334164842446	1872
Astrocyte	scvi	0.15	Dissection Primary auditory cortexA1	class	0.9765287498241719	0.08175539464567713	1872
Astrocyte	scvi	0.15	Dissection Primary auditory cortexA1	family	0.9765598423071875	0.08172799578683956	1872
Astrocyte	scvi	0.15	Dissection Primary auditory cortexA1	subclass	0.9765287498241719	0.08175539464567713	1872
