"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	-0.0767140104799197	0.181557805594369	-0.422532152934873	0.672636637062187	0.672636637062187	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"methodscvi"	-0.281987833181497	0.233005848712827	-1.21021783246754	0.226195317161582	0.376992195269304	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.41490076220592	0.223047591064912	-6.34349268445653	2.24613642866048e-10	1.12364089896749e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-1.41488182140422	0.223047365456133	-6.34341418250235	2.24728179793499e-10	1.12364089896749e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"referencewhole cortex"	-0.463363068036317	0.229697908832283	-2.01727159986749	0.0436671776803221	0.145557258934407	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"subsample_ref100"	0.164261333512703	0.131789031867265	1.24639608611849	0.212619017433162	0.376992195269304	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"subsample_ref50"	0.238389223749971	0.132084728541716	1.80482048441113	0.0711027778361887	0.177756944590472	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.282017415779595	0.308696496327377	0.913575045829192	0.360940183664346	0.401106796245783	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.281984538669113	0.308696461534151	0.913468645761973	0.360996116621205	0.401106796245783	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.335817592636977	0.325491526343436	1.0317245318474	0.302201181812513	0.401106796245783	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	4676.96118551749	-9331.92237103497	-9284.00518676732
