"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.967919332345933	0.00963801415427348	Inf	0.942597188470369	0.982281080981863
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.962086853172486	0.0113213612296097	Inf	0.932483034212774	0.979002720651871
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.891154943834347	0.0301029209099955	Inf	0.816726571227786	0.937664475667705
"Dissection Primary auditory cortexA1"	"seurat"	0.962539360718972	0.011191536274081	Inf	0.933264235341916	0.979257726235293
"Dissection Primary somatosensory cortex S1"	"seurat"	0.967922627313257	0.00963709229609307	Inf	0.942602809647775	0.982282966590844
"Dissection Primary visual cortexV1"	"seurat"	0.955925339489714	0.0130767652020231	Inf	0.921901682155516	0.975520126715644
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.85640076541991	0.0381657311905203	Inf	0.764488560452426	0.916366840118374
"whole cortex"	"seurat"	0.961077795412082	0.0116103872743742	Inf	0.930743133190932	0.978433673942666
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.952698130928362	0.0139861233466705	Inf	0.916403619111638	0.973687336117901
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.961818955899917	0.0113982503349214	Inf	0.932020510528927	0.978851797963407
"Dissection Angular gyrus AnG"	"scvi"	0.972444751413762	0.0083165041700079	Inf	0.950514216535296	0.984811665815564
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.965779726630411	0.0102570645037696	Inf	0.938878879658292	0.981079472839261
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.921555975189726	0.0224333578669203	Inf	0.864766671504442	0.955718580594722
"Dissection Primary auditory cortexA1"	"scvi"	0.970551788253736	0.00887052294262525	Inf	0.94719649418993	0.983754080493523
"Dissection Primary somatosensory cortex S1"	"scvi"	0.971525213066591	0.00858594096297919	Inf	0.948901173969021	0.984298195538426
"Dissection Primary visual cortexV1"	"scvi"	0.96058537978892	0.0117504229697991	Inf	0.92989772881828	0.978154927363364
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.919455239834622	0.0229831636955516	Inf	0.86136899847946	0.954489317387157
"whole cortex"	"scvi"	0.97421655270173	0.00779602758402734	Inf	0.953628577239066	0.985799991533342
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.967064497488759	0.00988458814971993	Inf	0.941113798022296	0.98180008456802
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.975057236274256	0.00754828827711128	Inf	0.955109796730667	0.986268255662777
