"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.18207324045255	0.0784961892499123	Inf	1	2.51891526497842	0.2580640323345
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999930624991755	0.0661377764481309	Inf	1	-0.0010489104029319	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.21878710760805	0.0805868079023749	Inf	1	2.99235793020336	0.0821042270801801
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.927768028333523	0.0621388867733763	Inf	1	-1.11939661952938	0.982880771338982
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.11458680614713	0.0834657542310973	Inf	1	1.44867278007178	0.911736799917325
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.937829749983279	0.0702796006387865	Inf	1	-0.856526454719339	0.997615053892358
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.0226475452059	0.0758882732686326	Inf	1	0.301786896324863	0.999999649542616
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.54455095265782	0.113314127603226	Inf	1	5.92571841908083	1.39418208755515e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.400594789973335	0.0305677408981733	Inf	1	-11.9886537424276	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.845912580348185	0.0563267073298092	Inf	1	-2.51309529584844	0.261155609345026
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.03105887680991	0.0685439653876342	Inf	1	0.460088443464858	0.999985996968377
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.784865096834723	0.052843387610726	Inf	1	-3.5979603029149	0.0119082788220352
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.942908415489058	0.0707608147543066	Inf	1	-0.783342147905958	0.9988162396492
