"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.0217795805445729	0.01001161083601	Inf	0.00878596192949913	0.0529627772701654
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.728906533254793	0.0927942611697756	Inf	0.517162814756896	0.870961331812222
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.786214267771805	0.0789334218267764	Inf	0.594313925469242	0.902267965904316
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.545768122432908	0.116393300807213	Inf	0.323741353039251	0.750972087077214
"whole cortex"	"seurat"	0.759697188388674	0.0857257679739136	Inf	0.557409465367467	0.888090693903244
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.031523974631547	0.0143352991605278	Inf	0.0128020404370921	0.0755304151895211
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.789104485014325	0.0781352286984435	Inf	0.598522550142867	0.903763499438878
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.798826682629216	0.0754544759426723	Inf	0.6127100093593	0.908813775807423
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.702604216787994	0.0980585978544327	Inf	0.484989733160648	0.855637448027998
"whole cortex"	"scvi"	0.784741138615826	0.0793047985425229	Inf	0.592270497996262	0.901470000819946
