"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.825747267039387	0.0341083722926292	Inf	0.748603606937383	0.882920852030899
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.940825739228674	0.0132210112908506	Inf	0.908945237522349	0.962010618734975
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.945962553764702	0.0121432573178199	Inf	0.91659244688909	0.965381241282601
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.902476261649476	0.0208856391981443	Inf	0.853202512768724	0.936442922033328
"whole cortex"	"seurat"	0.922818012694492	0.016902818977104	Inf	0.882480770147732	0.950092917543974
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.623468675275248	0.055594995245207	Inf	0.510032885945228	0.724811963828701
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.952355857163127	0.0107732934571483	Inf	0.926206078730334	0.969543849098435
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.957954738991377	0.00955980612026535	Inf	0.934677117784842	0.973175504296187
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.910455395800229	0.0193098969211242	Inf	0.864710929405178	0.941774066981788
"whole cortex"	"scvi"	0.947197159825117	0.0118689776709957	Inf	0.91847639966879	0.966172258301978
