"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.309199149200626	NA	NA	NA
0.05	"seurat"	0.309198764483558	NA	NA	NA
0.1	"seurat"	0.309198379766756	NA	NA	NA
0.15	"seurat"	0.309197995050217	NA	NA	NA
0.2	"seurat"	0.309197610333943	NA	NA	NA
0.25	"seurat"	0.309197225617934	NA	NA	NA
0.5	"seurat"	0.309195302041853	NA	NA	NA
0.75	"seurat"	0.309193378472382	NA	NA	NA
0	"scvi"	0.309192907218947	NA	NA	NA
0.05	"scvi"	0.309193575735367	NA	NA	NA
0.1	"scvi"	0.309194244252585	NA	NA	NA
0.15	"scvi"	0.309194912770602	NA	NA	NA
0.2	"scvi"	0.309195581289418	NA	NA	NA
0.25	"scvi"	0.309196249809031	NA	NA	NA
0.5	"scvi"	0.309199592419077	NA	NA	NA
0.75	"scvi"	0.309202935049085	NA	NA	NA
