label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7891104586871994	0.24468212331080694	249
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7891104586871994	0.24468212331080694	249
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7891104586871994	0.24468212331080694	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8984718562459166	0.18106413856763026	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8984718562459166	0.18106413856763026	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8984718562459166	0.18106413856763026	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7425686995531566	0.28570009968793786	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7425686995531566	0.28570009968793786	249
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7425686995531566	0.28570009968793786	249
Astrocyte	scvi	0.0	whole cortex	class	0.8707724413172381	0.20383100472993737	249
Astrocyte	scvi	0.0	whole cortex	family	0.8707724413172381	0.20383100472993737	249
Astrocyte	scvi	0.0	whole cortex	subclass	0.8707724413172381	0.20383100472993737	249
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7891104586871994	0.24468212331080685	249
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7891104586871994	0.24468212331080685	249
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7891104586871994	0.24468212331080685	249
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8984718562459166	0.18106413856763034	249
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8984718562459166	0.18106413856763034	249
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8984718562459166	0.18106413856763034	249
