method	cutoff	reference	key	weighted_f1_mean	weighted_f1_std	weighted_f1_count
scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6501515004114523	0.21201185751928708	279
scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7975756817064724	0.14904050218750317	279
scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8919369321890908	0.08115848207815107	279
scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.6453633013591463	0.2127113096597629	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6652819754612239	0.18850795090664527	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7729280828192124	0.16506181389572938	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9030227163883447	0.10048297439286637	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.640554306196393	0.20307019681674307	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.604741749974094	0.20303722018657966	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7152942636673025	0.1750573501998436	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8616524543543225	0.10602810479398057	279
scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5888493095179138	0.21466794620560423	279
scvi	0.0	whole cortex	class	0.7012258721485516	0.1681539761904005	279
scvi	0.0	whole cortex	family	0.8058515846091032	0.15054818265817718	279
scvi	0.0	whole cortex	global	0.9197401983701582	0.0723899429854589	279
scvi	0.0	whole cortex	subclass	0.6780964783961229	0.1840696378684055	279
scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6501515004114523	0.21201185751928706	279
scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7975756817064724	0.14904050218750325	279
scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8919369321890908	0.08115848207815102	279
scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.6453633013591463	0.21271130965976306	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6652819754612239	0.18850795090664532	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7729280828192124	0.16506181389572938	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9030227163883447	0.10048297439286634	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.640554306196393	0.20307019681674307	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.604741749974094	0.20303722018657963	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7152942636673025	0.1750573501998436	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8616524543543225	0.10602810479398066	279
scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5888493095179138	0.2146679462056043	279
scvi	0.05	whole cortex	class	0.7012258721485516	0.16815397619040046	279
scvi	0.05	whole cortex	family	0.8058515846091032	0.1505481826581772	279
scvi	0.05	whole cortex	global	0.9197401983701582	0.07238994298545882	279
scvi	0.05	whole cortex	subclass	0.6780964783961229	0.18406963786840552	279
scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6501527804933775	0.21201244161171318	279
scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7975769617883975	0.14904043396783814	279
scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8919382122710161	0.0811578581184412	279
scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.6453645814410716	0.21271187373449973	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6652819754612239	0.18850795090664524	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7729280828192124	0.16506181389572935	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9030227163883447	0.10048297439286626	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.640554306196393	0.20307019681674304	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6047233167943705	0.203027363808338	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.715275830487579	0.17504841204738697	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8616489804804787	0.10601768514836041	279
scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5888308763381903	0.21465726034640206	279
scvi	0.1	whole cortex	class	0.7012208168517506	0.16820598375734158	279
scvi	0.1	whole cortex	family	0.8058465293123022	0.15057770294791462	279
scvi	0.1	whole cortex	global	0.9196928083760969	0.07237051802338015	279
scvi	0.1	whole cortex	subclass	0.6780914230993219	0.1841166400344702	279
scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6499455702011395	0.21202020319371692	279
scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7973060688846068	0.14910359918485447	279
scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8905667232803476	0.081295346604685	279
scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.645287905745182	0.2127428807706322	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6648197146463363	0.18830959698182295	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7728453709494989	0.16492221145757543	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9012234946740275	0.10131636741133135	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6401321249397287	0.20290094473053516	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6008296061949152	0.2048851647801264	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.712002263971909	0.17650375385128786	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8558891157735087	0.10810888110742692	279
scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5850882401417433	0.21609405852251462	279
scvi	0.15	whole cortex	class	0.700081682275276	0.16819414635394728	279
scvi	0.15	whole cortex	family	0.8046924514390342	0.15039165182443912	279
scvi	0.15	whole cortex	global	0.9168138305046817	0.07320197733645256	279
scvi	0.15	whole cortex	subclass	0.6769671687716172	0.18410775001922472	279
scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6466700375254898	0.21396956991393568	279
scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7921670151351838	0.15099615610235642	279
scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8791141958910225	0.08560040133980895	279
scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.6421929653202774	0.21455141095215557	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6541924517032054	0.18897544403906757	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7625824834587455	0.16642510445513442	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.8852618673967989	0.10550328924068049	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6299617689871434	0.20220718675253327	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.5723924999652918	0.21437948317652877	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.6879001240939403	0.18353790366854364	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8192009538989631	0.12157874830339149	279
scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5579616013044287	0.22398654625855857	279
scvi	0.2	whole cortex	class	0.6887444807259798	0.16942241634863933	279
scvi	0.2	whole cortex	family	0.7929170754080036	0.1517201138323702	279
scvi	0.2	whole cortex	global	0.8949662991974993	0.08482246801248028	279
scvi	0.2	whole cortex	subclass	0.6661528218281952	0.18436975604719782	279
scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6348916406243605	0.21446939079112612	279
scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7772962263554619	0.15173266121963336	279
scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.8548201818838442	0.0927445217223559	279
scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.6303549046905028	0.2149056913798705	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6252639353840148	0.19073771672819212	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7328479269145531	0.1696690569719866	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.8436203069854722	0.12058900947382221	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6027099503976404	0.20234470603788618	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.5170422648943931	0.22567816734119317	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.6360942514909406	0.19058847948286262	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.7497297584146488	0.14720390105984502	279
scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5065623957592805	0.23113988104006686	279
scvi	0.25	whole cortex	class	0.6604991472191105	0.1707869701107235	279
scvi	0.25	whole cortex	family	0.7629519601559295	0.15481683198120877	279
scvi	0.25	whole cortex	global	0.8488569004899859	0.11043616502895523	279
scvi	0.25	whole cortex	subclass	0.6403231911411419	0.18262728060437045	279
scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.4677418918993365	0.20557433915593878	279
scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.5570902204480078	0.19284196992687916	279
scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.5998181900150399	0.18866466437785065	279
scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.4649842356785658	0.20550045477268072	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.3737919650458154	0.19359323394171699	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.4672253396894231	0.2130434368788873	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.5235974942983084	0.22338515542208495	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.36459615838839654	0.18898389232501528	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.19594922836856554	0.17532544239184256	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.29105893110175857	0.19570314320443863	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.35231857450151904	0.2114334637725046	279
scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.1924388770195955	0.1745918118781714	279
scvi	0.5	whole cortex	class	0.3788337759704327	0.18316534401436962	279
scvi	0.5	whole cortex	family	0.43970298668267155	0.20496888044064068	279
scvi	0.5	whole cortex	global	0.47697281744523523	0.21176106363589012	279
scvi	0.5	whole cortex	subclass	0.37236356309238644	0.17856748292299762	279
scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.2202452442199125	0.16779578750939386	279
scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.24867107074578929	0.18366957228467645	279
scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.2663244583657092	0.1896043180603455	279
scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.21864760436834715	0.16697199613804356	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.17772152969796084	0.1635939652784166	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.2263758512483452	0.18225416308076609	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.25348402249951446	0.1921620269802766	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.1740725584094862	0.16129126853934356	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.033723002161646365	0.07420793316647976	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.08356475088534325	0.10889389852458885	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.09964791473032299	0.12250780628088916	279
scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.03327632844658592	0.07390778215879858	279
scvi	0.75	whole cortex	class	0.17126576503985047	0.15657682804598405	279
scvi	0.75	whole cortex	family	0.19457392466999923	0.16779594568637074	279
scvi	0.75	whole cortex	global	0.21232500502029103	0.17684929279375974	279
scvi	0.75	whole cortex	subclass	0.16920447248563367	0.15510550289382516	279
seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7213639141579605	0.21894681277756903	279
seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.8156063397200779	0.1255997050883672	279
seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9067436502597156	0.09896492664771879	279
seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7178274873718065	0.21863141764975233	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6836232843700675	0.18236343083066134	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7947831747372585	0.14946117226665026	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9292571832821137	0.09923764947621169	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6712599924122422	0.18935923268252558	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6198766415310786	0.2252577979969897	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7244530507495309	0.21547026771926803	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.818711030509223	0.20876895195521772	279
seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6026946310495619	0.2296168078087241	279
seurat	0.0	whole cortex	class	0.6481096531915869	0.1988288693358769	279
seurat	0.0	whole cortex	family	0.7510997559477685	0.1717038144467112	279
seurat	0.0	whole cortex	global	0.8526118326785559	0.1613555386694587	279
seurat	0.0	whole cortex	subclass	0.6428682056368508	0.20377125266476237	279
seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7213639141579605	0.21894681277756906	279
seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.8156063397200779	0.1255997050883672	279
seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9067436502597156	0.09896492664771883	279
seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7178274873718065	0.21863141764975222	279
seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6836232843700675	0.18236343083066134	279
seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.7947831747372585	0.1494611722666503	279
seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9292571832821137	0.09923764947621173	279
