"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	1.69814537152042	0.0234475003760767	72.4233007477856	0	0	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"methodscvi"	-0.478110115442738	0.0287954296607568	-16.6036805519287	6.55456034004899e-62	2.184853446683e-61	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.10459709132808	0.0279213791804226	3.74612910960427	0.000179584190279793	0.000224480237849741	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.625387446503099	0.0291150583506937	-21.4798623780948	2.40217027434574e-102	1.20108513717287e-101	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"referencewhole cortex"	-0.170407982728674	0.0282940775788647	-6.02274388531283	1.71484688015742e-09	3.42969376031483e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"subsample_ref100"	0.035764619395212	0.0178351623993275	2.00528700521171	0.0449323732384804	0.0499248591538671	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"subsample_ref50"	-0.122207350279607	0.0180214920109033	-6.78120048027487	1.19181353480493e-11	2.97953383701234e-11	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.212716128092046	0.0407404110831058	-5.22125630146758	1.7771338057786e-07	2.96188967629767e-07	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.174781972109949	0.041879523997425	4.17344695991998	3.00025532348824e-05	4.28607903355462e-05	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
"fixed"	"cond"	"methodscvi:referencewhole cortex"	-0.000560511070321427	0.0410827826327728	-0.0136434543719123	0.989114436115137	0.989114436115137	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	70910.7219623544	-141799.443924709	-141709.292765003
