"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.0757797844763192	0.0166840221179209	Inf	0.0488919614720111	0.115656297036063
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.322306517808485	0.0520975445562846	Inf	0.22958217164566	0.431505305154004
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.65151477651754	0.054576106192578	Inf	0.53856646775624	0.749666721809372
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.542659587965713	0.0596457137966006	Inf	0.425560299872943	0.655227315920012
"whole cortex"	"seurat"	0.513689480446372	0.0598764503642003	Inf	0.397713037077156	0.628210274494936
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.0959240147026737	0.0205863321135566	Inf	0.0624668530174386	0.144538146037149
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.554519792582959	0.0593556636758264	Inf	0.437333885297683	0.665942195429839
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.597030834445174	0.0578927190109662	Inf	0.480379205834192	0.703650217448403
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.550044053668032	0.0594982556403158	Inf	0.432826291955044	0.661956784401643
"whole cortex"	"scvi"	0.57440473120859	0.0588241806791533	Inf	0.457162458816784	0.683837098285422
