label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Astrocyte	scvi	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5770164283012273	0.2505495262243735	252
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7337541848727621	0.23586220510155856	252
Astrocyte	scvi	0.0	BrainAgingSpatialAtlas snRNAseq	subclass	0.20956804845127794	0.2973356124968655	252
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8470659638382643	0.20475240257746832	252
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6763556929083704	0.2319369261336715	252
Astrocyte	scvi	0.0	whole cortex	subclass	0.757743018024568	0.2424211218316068	252
Astrocyte	scvi	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5770164283012273	0.25054952622437354	252
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7337541848727621	0.2358622051015586	252
Astrocyte	scvi	0.05	BrainAgingSpatialAtlas snRNAseq	subclass	0.20956804845127794	0.2973356124968656	252
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8470659638382643	0.20475240257746835	252
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6763556929083704	0.23193692613367153	252
Astrocyte	scvi	0.05	whole cortex	subclass	0.757743018024568	0.2424211218316068	252
Astrocyte	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5770164283012273	0.2505495262243735	252
Astrocyte	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7340848727034499	0.23582618660733076	252
Astrocyte	scvi	0.1	BrainAgingSpatialAtlas snRNAseq	subclass	0.20956804845127794	0.29733561249686563	252
Astrocyte	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8470659638382643	0.20475240257746835	252
Astrocyte	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6765326055373903	0.2319196003764825	252
Astrocyte	scvi	0.1	whole cortex	subclass	0.7580678242931129	0.24267746661963155	252
Astrocyte	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5768827851793455	0.25047934521443876	252
Astrocyte	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7423763493663245	0.23527848057521183	252
Astrocyte	scvi	0.15	BrainAgingSpatialAtlas snRNAseq	subclass	0.2110759390569129	0.29935291933001573	252
Astrocyte	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8475171666326584	0.20715108330730936	252
Astrocyte	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6982035940288568	0.23065950306729613	252
Astrocyte	scvi	0.15	whole cortex	subclass	0.7707758767471775	0.24447986431429808	252
Astrocyte	scvi	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5797555123041079	0.2554282492046339	252
Astrocyte	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.765669205820688	0.23552765354546573	252
Astrocyte	scvi	0.2	BrainAgingSpatialAtlas snRNAseq	subclass	0.21154640113451784	0.3030387503221941	252
Astrocyte	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8609403132623166	0.2023511984231202	252
Astrocyte	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.76057276108862	0.22888021267491365	252
Astrocyte	scvi	0.2	whole cortex	subclass	0.778874297078275	0.25763374178803694	252
Astrocyte	scvi	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.5732232732781649	0.29437178266795233	252
Astrocyte	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7782054451178636	0.2407649596737736	252
Astrocyte	scvi	0.25	BrainAgingSpatialAtlas snRNAseq	subclass	0.19973391773841856	0.29945043942879773	252
Astrocyte	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8558945625113107	0.20503439115659972	252
Astrocyte	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7407367025633642	0.25624627467492134	252
Astrocyte	scvi	0.25	whole cortex	subclass	0.7594813744230318	0.2832117765469194	252
Astrocyte	scvi	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.3156843863891044	0.3221910450573329	252
Astrocyte	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.5473344692266439	0.35325709721296433	252
Astrocyte	scvi	0.5	BrainAgingSpatialAtlas snRNAseq	subclass	0.07773210783661388	0.21834477354642315	252
Astrocyte	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.48866866177515705	0.35825502232682394	252
Astrocyte	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.21859929888449006	0.33987481229102956	252
Astrocyte	scvi	0.5	whole cortex	subclass	0.4737548560985845	0.354961214114294	252
Astrocyte	scvi	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.09474415096458066	0.18810393040893034	252
Astrocyte	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.22588460936073207	0.27819333678695446	252
Astrocyte	scvi	0.75	BrainAgingSpatialAtlas snRNAseq	subclass	0.01326843966372896	0.07385835852280022	252
Astrocyte	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.14556609310799898	0.2551110428568777	252
Astrocyte	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.05322687702295997	0.17618648361642295	252
Astrocyte	scvi	0.75	whole cortex	subclass	0.12100141139427809	0.2198543923505228	252
Astrocyte	seurat	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.2187132029484879	252
Astrocyte	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214465	252
Astrocyte	seurat	0.0	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.33256911981644627	252
Astrocyte	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.23414297562898878	252
Astrocyte	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.2553969842211332	252
Astrocyte	seurat	0.0	whole cortex	subclass	0.834233255457076	0.2471809425228429	252
Astrocyte	seurat	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.218713202948488	252
Astrocyte	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214456	252
Astrocyte	seurat	0.05	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.33256911981644627	252
Astrocyte	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.23414297562898873	252
Astrocyte	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.25539698422113327	252
Astrocyte	seurat	0.05	whole cortex	subclass	0.834233255457076	0.24718094252284295	252
Astrocyte	seurat	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.21871320294848787	252
Astrocyte	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214465	252
Astrocyte	seurat	0.1	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.33256911981644627	252
Astrocyte	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.2341429756289887	252
Astrocyte	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.2553969842211332	252
Astrocyte	seurat	0.1	whole cortex	subclass	0.834233255457076	0.24718094252284284	252
Astrocyte	seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.21871320294848792	252
Astrocyte	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214456	252
Astrocyte	seurat	0.15	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.3325691198164464	252
Astrocyte	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.23414297562898864	252
Astrocyte	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.25539698422113327	252
Astrocyte	seurat	0.15	whole cortex	subclass	0.834233255457076	0.2471809425228429	252
Astrocyte	seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.21871320294848792	252
Astrocyte	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214453	252
Astrocyte	seurat	0.2	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.33256911981644627	252
Astrocyte	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.23414297562898864	252
Astrocyte	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.25539698422113327	252
Astrocyte	seurat	0.2	whole cortex	subclass	0.834233255457076	0.2471809425228428	252
Astrocyte	seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8749485481207334	0.21871320294848792	252
Astrocyte	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8603272392494594	0.21879811649214465	252
Astrocyte	seurat	0.25	BrainAgingSpatialAtlas snRNAseq	subclass	0.6997697022385313	0.33256911981644616	252
Astrocyte	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8574085628567626	0.23414297562898864	252
Astrocyte	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.838527734124536	0.25539698422113316	252
Astrocyte	seurat	0.25	whole cortex	subclass	0.8347638916881767	0.2467453475785328	252
Astrocyte	seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8757040756568252	0.21964496883941137	252
Astrocyte	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8620476302136213	0.21864429901772267	252
Astrocyte	seurat	0.5	BrainAgingSpatialAtlas snRNAseq	subclass	0.6885302509386197	0.3430954608825076	252
Astrocyte	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8594381773338431	0.23281475494045872	252
Astrocyte	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8365785840027952	0.25578567563052984	252
Astrocyte	seurat	0.5	whole cortex	subclass	0.8443989062445436	0.24285265861499197	252
Astrocyte	seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8730273092338475	0.2207523340366152	252
Astrocyte	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.870412598183081	0.21533286522932146	252
Astrocyte	seurat	0.75	BrainAgingSpatialAtlas snRNAseq	subclass	0.5090057626226776	0.41731906662738094	252
Astrocyte	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8757739024608515	0.22671461170525245	252
Astrocyte	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8325093507919371	0.25572003301965174	252
Astrocyte	seurat	0.75	whole cortex	subclass	0.8426275221964518	0.2559171383986713	252
B cell	scvi	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.0	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.0	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.05	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.05	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.1	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.1	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.15	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.15	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.2	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.2	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.25	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.25	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.5	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.5	whole cortex	subclass	0.0	0.0	6
B cell	scvi	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	scvi	0.75	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	scvi	0.75	whole cortex	subclass	0.0	0.0	6
B cell	seurat	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	seurat	0.0	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	seurat	0.0	whole cortex	subclass	0.0	0.0	6
B cell	seurat	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	seurat	0.05	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
B cell	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.0	0.0	6
B cell	seurat	0.05	whole cortex	subclass	0.0	0.0	6
B cell	seurat	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	6
B cell	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.0	0.0	6
B cell	seurat	0.1	BrainAgingSpatialAtlas snRNAseq	subclass	0.0	0.0	6
B cell	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.0	0.0	6
