"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.999999935506002	0.135015759108912	Inf	1	-4.77677541670934e-07	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.00000032369708	0.135015822318505	Inf	1	2.3974755687371e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999999679740111	0.135015717462295	Inf	1	-2.3720189275917e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	1.00000037090918	0.135015830006083	Inf	1	2.74715380667857e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.974675831996547	0.145524397291055	Inf	1	-0.171797788787295	0.99999999767484
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.974676856109449	0.145524575945393	Inf	1	-0.171790720998183	0.999999997675696
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.974676099809696	0.145524444010491	Inf	1	-0.171795940506861	0.999999997675064
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.974675441453964	0.145524329161733	Inf	1	-0.171800484071462	0.999999997674514
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.124940510651883	0.020075123847403	Inf	1	-12.9446754726634	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.00000038819111	0.135015829232295	Inf	1	2.87515311040794e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999999744234093	0.135015724376078	Inf	1	-1.89434138592084e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.00000043540321	0.135015836919889	Inf	1	3.22483134834913e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.974675894857292	0.145524405098196	Inf	1	-0.171797358690384	0.999999997674893
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.974676918970261	0.145524583752549	Inf	1	-0.171790290901266	0.999999997675748
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.974676162670458	0.14552445181762	Inf	1	-0.171795510409967	0.999999997675116
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.974675504314684	0.14552433696886	Inf	1	-0.171800053974563	0.999999997674566
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.124940518709796	0.0200751249635674	Inf	1	-12.9446751864134	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999999356043237	0.135015682761853	Inf	1	-4.76949449632841e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.00000004721208	0.135015795305626	Inf	1	3.4967823794107e-07	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.974675516496925	0.145524358106811	Inf	1	-0.171799947454527	0.999999997674579
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.974676540609496	0.145524536761101	Inf	1	-0.171792879665417	0.999999997675435
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.974675784309987	0.14552440482621	Inf	1	-0.171798099174123	0.999999997674803
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.974675125954469	0.145524289977499	Inf	1	-0.171802642738704	0.999999997674253
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.124940470209017	0.0200751182453409	Inf	1	-12.9446769093627	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.00000069116929	0.13501586433814	Inf	1	5.11917273426965e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.97467614414622	0.145524436059247	Inf	1	-0.171795653041057	0.999999997675099
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.974677168259451	0.145524614713638	Inf	1	-0.171788585251938	0.999999997675955
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.974676411959455	0.145524482778681	Inf	1	-0.17179380476064	0.999999997675323
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.974675753603512	0.145524367929892	Inf	1	-0.171798348325242	0.999999997674773
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.124940550665329	0.0200751293899813	Inf	1	-12.9446740512201	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.974675470480465	0.145524352391676	Inf	1	-0.171800262301944	0.999999997674541
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.974676494592987	0.145524531045958	Inf	1	-0.171793194512834	0.999999997675397
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.974675738293514	0.145524399111081	Inf	1	-0.17179841402153	0.999999997674765
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.974675079938026	0.145524284262366	Inf	1	-0.17180295758612	0.999999997674214
"whole cortex seurat / whole cortex scvi"	0.124940464310317	0.0200751174282659	Inf	1	-12.9446771189086	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00000105072155	0.135019409562763	Inf	1	7.78200784020047e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.00000027477151	0.135019283213108	Inf	1	2.03505410657983e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999999599310283	0.13501917322631	Inf	1	-2.96764990304918e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.128186733014557	0.0187492388495222	Inf	1	-14.0448263854519	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999999224050773	0.135019170569196	Inf	1	-5.74695373362136e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999998548590257	0.135019060582499	Inf	1	-1.07496577432486e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.128186598326136	0.018749222434618	Inf	1	-14.0448311081449	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.99999932453896	0.135019143769091	Inf	1	-5.0027040096288e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.128186697792505	0.018749234556898	Inf	1	-14.0448276204731	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.128186784377683	0.018749245109307	Inf	1	-14.0448245844653	0
