"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.00314303946899814	0.000168082233650684	Inf	1	-107.756594671293	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.00341625976157681	0.000182048790810295	Inf	1	-106.573918852506	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.00561467432447149	0.000286361448644386	Inf	1	-101.610497589231	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.00454040914709384	0.000241876673161059	Inf	1	-101.267799513369	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.509920060348187	0.0243876283926187	Inf	1	-14.0822150925412	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.00201224865894068	0.000122941512569345	Inf	1	-101.617838114923	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00173652303972775	0.000106758355078126	Inf	1	-103.384090268432	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0144712103111076	0.000755667620964899	Inf	1	-81.1126099614909	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.0028335085036994	0.000165815734752597	Inf	1	-100.244043564103	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.08692868647487	0.0489616263593529	Inf	1	1.85047014385225	0.702632833261669
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.78638365182897	0.0797354768189032	Inf	1	12.99857746954	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.44459183280353	0.0654481584925796	Inf	1	8.1187862608417	1.44662060108658e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	162.237880045053	8.87024814681031	Inf	1	93.079571720954	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.640223795720294	0.032536159759717	Inf	1	-8.77484589730185	7.84927678409986e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.552498006104032	0.0281418782065223	Inf	1	-11.6481237745831	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	4.60420890473909	0.214055772549022	Inf	1	32.8442104954562	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.901518587866349	0.0443681214507839	Inf	1	-2.10657093242702	0.522717052941802
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.64351504754427	0.0732781842420316	Inf	1	11.1432827882158	3.33066907387547e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.32905852129879	0.0602030300724178	Inf	1	6.28005529654665	1.52048480472899e-08
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	149.262672026096	8.15084227135269	Inf	1	91.6672504323759	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.589020975972832	0.0299844381740315	Inf	1	-10.3975589666406	8.43769498715119e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.50831118267372	0.0259396723093355	Inf	1	-13.2597891048531	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	4.23598066923	0.197199165370816	Inf	1	31.0098911798289	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.82941834094945	0.0408816535055456	Inf	1	-3.7945291225484	0.00574912273850336
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.808668301081065	0.0362834656181744	Inf	1	-4.73312069516393	9.61345184721241e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	90.8191697113592	4.77132339937184	Inf	1	85.823539988705	0
