"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.286246418644259	0.0116558260348076	Inf	1	-30.7199407326858	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.253500063996425	0.0104356050786818	Inf	1	-33.3379095215065	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.428181625102849	0.0170790488146384	Inf	1	-21.2650601852652	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.312391189056695	0.0127005224850465	Inf	1	-28.6182601505401	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.560200400899377	0.0236831064005609	Inf	1	-13.7065683549509	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.175226432164105	0.00829384665472028	Inf	1	-36.7968841010877	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.177238417809164	0.0079317923039279	Inf	1	-38.6631970749422	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.806999665770188	0.0332223865526546	Inf	1	-5.20873394001295	8.43043482934291e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.193816784750905	0.00903142401503405	Inf	1	-35.2129094240696	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.885600823224514	0.0372409021557678	Inf	1	-2.88904736094256	0.10850103136138
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.49584971973041	0.0610622212429396	Inf	1	9.86486116463752	9.48130463029884e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.09133658522704	0.0456387185641201	Inf	1	2.09002969646959	0.534555433775273
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.95705645350128	0.0849499808240409	Inf	1	15.4685024810129	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.612152399998664	0.0293535972832687	Inf	1	-10.2348098555672	8.26005930321116e-14
