"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.822055568983853	0.0396170922061267	Inf	0.73096406213932	0.887069828793277
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.823277206834049	0.039403395481304	Inf	0.732608139334046	0.88790574090651
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.504844190496815	0.0677374178286422	Inf	0.374789447792057	0.634246673165645
"Dissection Primary auditory cortexA1"	"seurat"	0.822535377980614	0.0395332639692877	Inf	0.731609471946423	0.887398257706159
"Dissection Primary somatosensory cortex S1"	"seurat"	0.82228856799465	0.0395764446630364	Inf	0.731277312640803	0.887229393696484
"Dissection Primary visual cortexV1"	"seurat"	0.823842707292197	0.039304347325324	Inf	0.733369649680707	0.888292576900151
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.824534209881046	0.0391827855775096	Inf	0.734302117736047	0.888765062257242
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.825937949299866	0.0389353913607699	Inf	0.736197037763217	0.889723537271488
"whole cortex"	"seurat"	0.817603695255697	0.0403888731285337	Inf	0.724994194090124	0.884015742967879
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.82324022534539	0.0394099592016568	Inf	0.732558114448118	0.887880560483582
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.821855688584353	0.0396519702476461	Inf	0.730695326428929	0.886932960612696
"Dissection Angular gyrus AnG"	"scvi"	0.854100068772451	0.0337520158135387	Inf	0.774912785072624	0.908710618949876
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.850722139004019	0.0343966652229423	Inf	0.770195349293072	0.906458302558799
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.760789081489233	0.0492857992821297	Inf	0.651631452022661	0.843934988952568
"Dissection Primary auditory cortexA1"	"scvi"	0.854026994562122	0.0337659149290489	Inf	0.774810826196881	0.908661819529131
"Dissection Primary somatosensory cortex S1"	"scvi"	0.853717541856158	0.0338250129785036	Inf	0.774378416331792	0.908455483362168
"Dissection Primary visual cortexV1"	"scvi"	0.849340367984794	0.0346585977399925	Inf	0.768271420602663	0.905535066292659
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.795614749079434	0.0440358390059664	Inf	0.696004608447465	0.868741053405462
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.849755556985089	0.034579626001272	Inf	0.768850186749787	0.905812101885588
"whole cortex"	"scvi"	0.855877532704175	0.03341044440896	Inf	0.777402893875041	0.909893272421419
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.85729530679903	0.0331366629436539	Inf	0.779393427329544	0.910835148070393
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.849964221818962	0.0345395540668735	Inf	0.76914212462198	0.905950841099751
