"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.00000830455081	0.121349896213059	Inf	1	6.84350424152858e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.00278030837872021	0.000453726699206838	Inf	1	-36.0627942591021	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0180409982098384	0.00259048265458788	Inf	1	-27.9625744334016	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.0236458646383748	0.00327748936396801	Inf	1	-27.0156560193495	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.498526882134319	0.0641679540939611	Inf	1	-5.40804913199666	2.83819810842356e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.498523590371482	0.0641674496614233	Inf	1	-5.4081072355863	2.83728092898006e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00467408713512551	0.000822475922635322	Inf	1	-30.4931107144005	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.011551871365567	0.00198895065254357	Inf	1	-25.9090558052296	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.00541406191011066	0.000954328534633284	Inf	1	-29.6068546332797	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.00278028528969975	0.00045372332877546	Inf	1	-36.0628135500353	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0180408483886963	0.00259046417678894	Inf	1	-27.9625995096863	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.0236456682717211	0.0032774662801018	Inf	1	-27.015681857458	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.498522742126876	0.0641675238462966	Inf	1	-5.40810500045812	2.83731620442929e-06
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.498519450391376	0.0641670184544384	Inf	1	-5.40816318517508	2.83639802267643e-06
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00467404831925374	0.000822469703575027	Inf	1	-30.4931352491047	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.011551775433261	0.00198893570476161	Inf	1	-25.9090835937846	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.00541401694913182	0.000954321318836206	Inf	1	-29.6068797374918	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	6.4888479090736	0.758410263443393	Inf	1	16.0001752456491	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	8.50476329149469	0.950225247215812	Inf	1	19.1591633961579	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	179.306326575109	29.0880024699626	Inf	1	31.9869912989502	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	179.305142619091	29.0877908130549	Inf	1	31.9869721381454	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.68113982279801	0.213033315080631	Inf	1	4.09938283585463	0.00169659082454976
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	4.1548885202743	0.548466845239676	Inf	1	10.7896182436375	9.49240686054509e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.94728827620294	0.250978912332923	Inf	1	5.17073908016463	1.03275627035826e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.31067385315075	0.135975588920944	Inf	1	2.60775877224366	0.213724331138804
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	27.6329988139156	3.99409346330348	Inf	1	22.9624616168829	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	27.6328163537879	3.9940635160299	Inf	1	22.9624364837034	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.259081403410181	0.0333350496419391	Inf	1	-10.4970206109131	8.80406858527749e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.640312206187536	0.0842290637797144	Inf	1	-3.38898218906819	0.0244950086308791
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.300097691221884	0.0391413340761505	Inf	1	-9.22839653455062	1.12021503184678e-13
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	21.0830472794495	2.95021732306892	Inf	1	21.7851821523277	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	21.0829080685183	2.95019501476563	Inf	1	21.7851558488913	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.197670383663618	0.0245399218674036	Inf	1	-13.0584851464612	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.488536644450699	0.0620866817783227	Inf	1	-5.63661511258668	7.75360302185391e-07
"whole cortex seurat / whole cortex scvi"	0.228964429633256	0.0288470068805802	Inf	1	-11.7009281819135	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.999993397020392	0.123144184522009	Inf	1	-5.3619729046918e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00937579758009151	0.00151714006748299	Inf	1	-28.8578799811273	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0231720129436362	0.00365740808507709	Inf	1	-23.8524730019805	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.0108601202946804	0.00176158348083765	Inf	1	-27.8820783949045	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00937585948870052	0.00151714903333888	Inf	1	-28.8578591825753	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0231721659489754	0.00365742951365518	Inf	1	-23.8524489155605	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.0108601920043068	0.00176159389264186	Inf	1	-27.8820569969551	0
