"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	2.0406461867193	0.124164973914503	16.4349584458854	1.07498361639238e-60	7.52488531474668e-60	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"cutoff"	-2.83515804447743	0.174192279491306	-16.2760258534818	1.4605122364872e-59	6.81572377027358e-59	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"methodscvi"	0.557022437076393	0.166305644495167	3.3493898464317	0.00080989752374357	0.000944880444367498	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-1.48191694125888	0.133037273937175	-11.1391108476764	8.09232137050611e-29	1.88820831978476e-28	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.511437585377128	0.135721008709683	-3.76830079763943	0.000164362572701711	0.000230107601782396	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.521597219476921	0.143467281392065	3.63565277334217	0.000277277608813683	0.000352898774853778	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"referencewhole cortex"	-2.61259354794844	0.146875843627445	-17.787768794543	8.79113575510916e-71	1.23075900571528e-69	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"subsample_ref100"	-0.604763406147798	0.0725917252926658	-8.33102400734508	8.01460748211416e-17	1.40255630936998e-16	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"subsample_ref50"	-0.611246160735697	0.0747456013449019	-8.17768737875554	2.89343275031215e-16	4.50089538937445e-16	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"cutoff:methodscvi"	-5.35532512673139	0.353070371946061	-15.1678689356283	5.77206436657742e-52	1.61617802264168e-51	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.0982399352900046	0.187467099548523	-0.524038274057665	0.600251919327423	0.600251919327423	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.64434288271247	0.192015277655858	-8.56360443182843	1.09392693884686e-17	2.18785387769373e-17	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-3.20189656763218	0.203358681815436	-15.7450694460055	7.42495618745644e-56	2.59873466560975e-55	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.155134137123955	0.196273668001923	0.790397095561668	0.429295897895102	0.462318659271648	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	1.61025184325902e-05	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	1885.32583736905	-3738.6516747381	-3660.78074218671
