"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	4.40137477620162	0.585546901801706	Inf	1	11.1391108476764	3.33066907387547e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.66768691482974	0.226340150292632	Inf	1	3.76830079763943	0.00635300248186543
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.593571726111635	0.0851581218564315	Inf	1	-3.63565277334217	0.0103945092464769
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	13.6343664187807	2.00255907008412	Inf	1	17.787768794543	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.572912409429812	0.095278567489504	Inf	1	-3.3493898464317	0.0279039057140947
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.78190081226022	0.417166665754085	Inf	1	6.82283308297161	4.01547350925568e-10
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	4.94688473014646	0.738373031441087	Inf	1	10.7112141885551	8.92619311798626e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	8.35848266380625	1.26486338696828	Inf	1	14.0310593496196	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	6.68881664104865	1.01696518633716	Inf	1	12.4996161383404	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.378901365965694	0.0473526088384107	Inf	1	-7.76548457636035	4.24216217709272e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.134860527969828	0.0184009907445768	Inf	1	-14.6837190052655	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.09775175077165	0.410428342040309	Inf	1	8.53390246033532	9.31477117660506e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.130166695307923	0.0211384776040195	Inf	1	-12.5553980652148	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.632052700284024	0.0896580879723981	Inf	1	-3.23422822920803	0.0402835932560601
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.12394080978844	0.157518519937293	Inf	1	0.833695422527579	0.998066816156298
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.89906179064797	0.268597496228566	Inf	1	4.53460002359747	0.000247600243045487
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.51971076792081	0.216333730907628	Inf	1	2.94003804813963	0.094737783882159
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.355925156474729	0.049301886092978	Inf	1	-7.45778921861344	4.02389233045142e-12
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	8.17561515746059	1.12940122134581	Inf	1	15.2100442350478	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.343537149770286	0.0555455069043382	Inf	1	-6.60819805622317	1.74926928497854e-09
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.6681193499346	0.238583485787441	Inf	1	3.57766347825767	0.0128034046335143
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.96631501162284	0.420759589135115	Inf	1	7.66550553717509	8.61977156318972e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	5.0120214948497	0.719446949388169	Inf	1	11.2288659414448	1.99840144432528e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	4.01083475655352	0.578757173733406	Inf	1	9.62587986214069	7.39408534400354e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	22.9700402141737	3.47470324343271	Inf	1	20.7190320792776	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.965194911123617	0.162167628417713	Inf	1	-0.210845037854193	0.999999985507453
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	4.68671382055859	0.719067366937544	Inf	1	10.068201601035	1.12021503184678e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	8.33409765413267	1.27662666114122	Inf	1	13.8421421523821	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	14.0816725192774	2.1914449874521	Inf	1	16.9952937785116	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	11.2687588488517	1.76184451968025	Inf	1	15.4913324883395	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.0420197310115306	0.00749604685226052	Inf	1	-17.7675531817717	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.204035943205126	0.0320713700940188	Inf	1	-10.1120341112072	1.03139718987677e-13
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.362824687132681	0.0562333666939017	Inf	1	-6.54139305295976	2.74016997980908e-09
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.613045183551237	0.095017460206435	Inf	1	-3.15703247395436	0.0510111041614992
"whole cortex seurat / whole cortex scvi"	0.490585072719998	0.0761290610526941	Inf	1	-4.58922492818186	0.000191650913892949
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	4.85571749969405	0.660892930157083	Inf	1	11.6097404702099	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	8.63462660037303	1.19311547121803	Inf	1	15.6014734729137	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	14.5894599701986	2.06452658841685	Inf	1	18.9409621883566	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	11.6751121654105	1.65740067813815	Inf	1	17.3109101750519	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.77823907608239	0.217388863613697	Inf	1	4.70859613770983	0.000108297507045885
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.00459406279665	0.374908691731768	Inf	1	8.81676421837638	7.58282325818982e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	2.40440515045328	0.301966019941406	Inf	1	6.98552351131192	1.27732158183846e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.68964573054824	0.210382564677391	Inf	1	4.21256907697606	0.00104948200844157
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.35212704680317	0.169523335931863	Inf	1	2.40620711998483	0.321841833948196
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.800242928063061	0.101733192635786	Inf	1	-1.75288005142423	0.764801902211128
