"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.982424351679348	0.00683542576473514	Inf	0.962587265906887	0.991832605820114
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.981297652116288	0.00726522205352557	Inf	0.960240572615749	0.991303642683784
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.96400564773906	0.0137352408045272	Inf	0.924971731106778	0.983102903618638
"Dissection Primary auditory cortexA1"	"seurat"	0.981961355467149	0.00701218558042555	Inf	0.961622113817417	0.991615336572712
"Dissection Primary somatosensory cortex S1"	"seurat"	0.982142970034355	0.00694288523758078	Inf	0.962000519630708	0.99170058941866
"Dissection Primary visual cortexV1"	"seurat"	0.980946452985017	0.00739900989271024	Inf	0.959510239298405	0.991138650105272
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.963748510095621	0.0138302963495933	Inf	0.924455151886886	0.982980369737359
"whole cortex"	"seurat"	0.979660724326823	0.00788790215944571	Inf	0.95684179939111	0.990534015802376
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.981084137511661	0.00734620629944567	Inf	0.959797976909312	0.991203005505164
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.981761556935806	0.00708841246856901	Inf	0.96120592893566	0.991521545021569
"Dissection Angular gyrus AnG"	"scvi"	0.981625729461946	0.0071398540069572	Inf	0.960924579797382	0.991457439405395
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.978601764737585	0.0082891933042432	Inf	0.954651478462299	0.990035025241399
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.948182787279945	0.0194475184906267	Inf	0.893882878468092	0.975460329222482
"Dissection Primary auditory cortexA1"	"scvi"	0.982290847553418	0.00688608230487506	Inf	0.962310206195796	0.991769665071945
"Dissection Primary somatosensory cortex S1"	"scvi"	0.982749611366915	0.00671085166850719	Inf	0.963267124503042	0.991984901212784
"Dissection Primary visual cortexV1"	"scvi"	0.975872140140013	0.00932053996642512	Inf	0.94902573240415	0.988747112267447
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.955419755760735	0.0168596567396144	Inf	0.907965378687606	0.978972625015525
"whole cortex"	"scvi"	0.984160998228552	0.00617068345136317	Inf	0.966217528429169	0.99264637688048
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.982401824804067	0.00684337745743666	Inf	0.962542949818818	0.991821437284054
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.982576720187318	0.00677694906194855	Inf	0.962906215822918	0.991903835920352
