"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	4.23807058010786	0.264644008751826	16.0142321003087	1.01653951167081e-57	3.38846503890272e-57	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Anterior cingulate cortex ACC"	-0.0632822598910775	0.0114557466555203	-5.52406244603733	3.31249642690394e-08	5.84558192983048e-08	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Dorsolateral prefrontal cortex DFC"	-0.735773910481477	0.0139926566048622	-52.582860514551	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary auditory cortexA1"	-0.0264734395732927	0.0114576200598278	-2.31055310221995	0.0208575522066594	0.0240664063922994	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1"	-0.0161693970965728	0.01146716853299	-1.41006012513507	0.158521930089321	0.176135477877024	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1"	-0.0822444245072986	0.0114451374324034	-7.18597089751398	6.67312586010264e-13	1.42995554145056e-12	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq"	-0.743159121552052	0.0114511353766193	-64.8982914890185	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referencewhole cortex"	-0.148856486191204	0.0114366203797031	-13.0157757492225	9.95263962417698e-39	2.9857918872531e-38	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceWhole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	-0.074851651403186	0.0142944788634632	-5.23640295796353	1.63736268338826e-07	2.72893780564711e-07	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceWhole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	-0.0376921767378065	0.011454720124669	-3.29053668073761	0.000999964637171961	0.00119995756460635	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"methodscvi"	-0.0452502601071014	0.0117776570974549	-3.84204258390914	0.000122014660130012	0.000166383627450017	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"cutoff"	-1.91035956658892	0.0117048207897263	-163.211346923457	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"subsample_ref100"	-0.10974726614858	0.00428130979691535	-25.6340398977088	6.37006172111096e-145	3.18503086055548e-144	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"subsample_ref50"	-0.220041095977974	0.00427885217304001	-51.425262448747	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"disease_statedisease"	-0.0166501941984076	0.00485901482191023	-3.42666050807844	0.000611052507531128	0.00076381563441391	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"sexfemaleemale"	-0.508887194342535	0.953313136689523	-0.533809065203588	0.593473641255206	0.635864615630578	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"sexmale"	0.0176896898016179	0.004832297594915	3.66072027936206	0.000251507219202929	0.000328052894612516	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"sexmaleale"	-0.426378419112614	0.953309309994407	-0.447261360654408	0.654686362056327	0.677261753851372	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"sexNone"	-0.241556721095042	0.591275012111882	-0.408535311228972	0.682880711802906	0.682880711802906	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"region_matchTrue"	0.0511801303160776	0.0101769698359137	5.02901464200739	4.93006748077032e-07	7.39510122115547e-07	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"methodscvi:cutoff"	-3.42249414082408	0.0152398832222277	-224.574827176648	0	0	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Anterior cingulate cortex ACC:methodscvi"	-0.0921601712908684	0.015476536543297	-5.95483175664286	2.6033950980686e-09	5.20679019613721e-09	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Dorsolateral prefrontal cortex DFC:methodscvi"	-0.335659937334766	0.0152439988170732	-22.0191526752697	1.88760094953678e-107	8.08971835515762e-107	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary auditory cortexA1:methodscvi"	0.064020530423214	0.0154729569057259	4.13757569501939	3.50994673932141e-05	5.01420962760202e-05	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1:methodscvi"	0.0804303341561032	0.0155192588046096	5.18261439987155	2.1879708071091e-07	3.45469074806699e-07	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1:methodscvi"	-0.196049944344637	0.0154635196753908	-12.6782225819286	7.80824317379679e-37	2.12952086558094e-36	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq:methodscvi"	-0.170239665432469	0.0151546777821829	-11.2334731149887	2.79280347268939e-29	6.98200868172347e-29	"weighted_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + region_match + method:cutoff + reference:method + (1 | study )"	"global"	1538402.23781093	-3076740.47562187	-3076400.04764083
