"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	-2.42878018448642	0.130504421923228	-18.6107117957674	2.63098969405744e-77	1.31549484702872e-76	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"methodscvi"	-1.1339457956789e-05	0.154640057183474	-7.33280765884299e-05	0.999941492659869	0.999941492659869	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	3.57966995754909	0.184430239675526	19.4093439549117	6.43433437750135e-84	6.43433437750135e-83	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	3.13492277734609	0.186182346553184	16.8379163512723	1.28688702062896e-63	4.28962340209654e-63	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"referencewhole cortex"	1.99328774391874	0.165449071229426	12.0477421185077	1.99335604863281e-33	4.98339012158204e-33	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"subsample_ref100"	0.0531678017245528	0.106175054482912	0.500756057846994	0.616542814608492	0.685047571787214	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"subsample_ref50"	-0.670075291514571	0.10879455033305	-6.15908875456803	7.31647153586955e-10	1.46329430717391e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.08969449303548	0.240091533811268	-4.53866271641245	5.66121024432138e-06	8.08744320617341e-06	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-1.36891596885927	0.245400737503353	-5.57828791708733	2.42897381916846e-08	4.04828969861409e-08	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.568715390113033	0.231863051307995	2.45280732270525	0.0141746240601669	0.0177182800752086	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2398.77553568653	-4775.55107137306	-4724.46938430844
