"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.0268729239522869	0.00201417469165139	Inf	1	-48.2528083443399	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0240838814885882	0.00184687705239874	Inf	1	-48.591030819594	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.223835470825472	0.0156389316193475	Inf	1	-21.4238919992326	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.0460938771083425	0.00334029874214495	Inf	1	-42.4615685647887	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.586479369393749	0.0414521034317292	Inf	1	-7.54981768083856	2.02426964079905e-12
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0240722667345789	0.00195781641014654	Inf	1	-45.8214530329371	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.0141826795165306	0.00117939804030487	Inf	1	-51.1767076845499	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0140974956438097	0.00114247783821758	Inf	1	-52.5875552234594	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.032463228763351	0.00258579831925285	Inf	1	-43.0321638238342	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.896213658452253	0.0663690162243964	Inf	1	-1.47966482673496	0.90050237356788
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	8.32940513741244	0.626751078530456	Inf	1	28.1716415431797	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.71525350907786	0.1235468098892	Inf	1	7.49095592201833	3.13948866903502e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	21.8241740435484	1.73064393027509	Inf	1	38.8782035589302	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.895781448171379	0.072078663830086	Inf	1	-1.36779234846835	0.937025913625892
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.527768379120638	0.0425962796010417	Inf	1	-7.91842846312797	2.48689957516035e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.524598501779707	0.0412634891799153	Inf	1	-8.20168329902126	1.27009514017118e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.20802741156823	0.0965144001094569	Inf	1	2.36548784107548	0.346797391535404
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	9.29399486256123	0.713992164378756	Inf	1	29.0195610176253	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.91388905190317	0.140272026425133	Inf	1	8.85691075162883	7.32747196252603e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	24.3515302826765	1.97371011566331	Inf	1	39.3900632752436	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.99951773745379	0.0816234017859255	Inf	1	-0.00590696085167856	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.58888678401988	0.0481745623816684	Inf	1	-6.4728790116505	4.32221036739122e-09
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.585349817905789	0.0467076166867083	Inf	1	-6.71157211407738	8.65934879357155e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.34792345572425	0.109405385822812	Inf	1	3.67845759970448	0.0088884283414622
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.205927491913391	0.0150447866964369	Inf	1	-21.629621248785	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.62013597411929	0.195536059617191	Inf	1	12.906998647377	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.107544468469648	0.008874486603544	Inf	1	-27.0221969867712	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.0633620733310363	0.00532958324947305	Inf	1	-32.7997462852942	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0629815086582133	0.00517320488949228	Inf	1	-33.6616209134031	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.145031654918818	0.0118096828354584	Inf	1	-23.7116944340595	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	12.7235851307375	0.990776829354505	Inf	1	32.6631541943832	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.52224434664061	0.0421939193300516	Inf	1	-8.04050022049209	1.69753100465186e-13
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.307691181698485	0.0250325616630336	Inf	1	-14.4876453122456	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.305843129894973	0.0242552652457691	Inf	1	-14.9380820819057	0
"whole cortex seurat / whole cortex scvi"	0.70428505476003	0.0563570524579853	Inf	1	-4.38104333139351	0.000500013051100812
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0410453768552212	0.00314267504846004	Inf	1	-41.7036600078485	0
