"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat"	0.911576584974861	0.0296270911523765	Inf	1	-2.8485232239911	0.159912510238162
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.751048506560946	0.0244504229338052	Inf	1	-8.79387454078232	9.34807786734382e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / BrainAgingSpatialAtlas snRNAseq seurat"	1.69403076074019	0.0561912062629105	Inf	1	15.8911312316972	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.7156327381332	0.0233068924117668	Inf	1	-10.2734526159765	1.30895294603306e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.954777545568741	0.0307653858556668	Inf	1	-1.43616424374906	0.956514615940432
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.58695106184771	0.0902933029626633	Inf	1	27.231756160872	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.03750878914991	0.0722700264136495	Inf	1	20.0657434703226	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.6722068839055	0.0254955798575111	Inf	1	-10.4721392534502	1.10800257857591e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / BrainAgingSpatialAtlas snRNAseq scvi"	1.69221769634316	0.063557852861773	Inf	1	14.0057288462048	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.712561739691404	0.0257270822541068	Inf	1	-9.3861842690207	1.14241949233929e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.77242764076777	0.0285611646866393	Inf	1	-6.98339534354764	1.90161775215358e-10
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.823900612345872	0.0270889947583118	Inf	1	-5.89146907759782	2.51424616681817e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	1.85835264821651	0.0620311677168878	Inf	1	18.5649146986929	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.785049495488013	0.0258274115893262	Inf	1	-7.35608596650835	1.25757182445341e-11
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	1.04739147681714	0.0340965820841268	Inf	1	1.42234554990972	0.959432194761475
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.8378866948618	0.099938240626101	Inf	1	29.6191437281181	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.23514822861109	0.0799460830202764	Inf	1	22.4869877534474	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.737411310234606	0.0281214160159588	Inf	1	-7.98759413187219	2.51354492775135e-13
